GPS;07/10/2025-03:22:45;DOBACK024;Sesión:1
HoraRaspberry,Fecha,Hora(GPS),Latitud,Longitud,Altitud,HDOP,Fix,NumSats,Velocidad(km/h)
Hora Raspberry-03:24:49,07/10/2025,Hora GPS-01:24:49,sin datos GPS
Hora Raspberry-03:24:50,07/10/2025,Hora GPS-01:24:50,sin datos GPS
Hora Raspberry-03:24:51,07/10/2025,Hora GPS-01:24:51,sin datos GPS
Hora Raspberry-03:24:53,07/10/2025,Hora GPS-01:24:53,sin datos GPS
Hora Raspberry-03:24:54,07/10/2025,Hora GPS-01:24:54,sin datos GPS
Hora Raspberry-03:24:56,07/10/2025,Hora GPS-01:24:56,sin datos GPS
Hora Raspberry-03:24:57,07/10/2025,Hora GPS-01:24:57,sin datos GPS
Hora Raspberry-03:24:58,07/10/2025,Hora GPS-01:24:58,sin datos GPS
Hora Raspberry-03:24:59,07/10/2025,Hora GPS-01:24:59,sin datos GPS
Hora Raspberry-03:25:00,07/10/2025,Hora GPS-01:25:00,sin datos GPS
Hora Raspberry-03:25:01,07/10/2025,Hora GPS-01:25:01,sin datos GPS
Hora Raspberry-03:25:02,07/10/2025,Hora GPS-01:25:02,sin datos GPS
Hora Raspberry-03:25:03,07/10/2025,Hora GPS-01:25:03,sin datos GPS
Hora Raspberry-03:25:05,07/10/2025,Hora GPS-01:25:05,sin datos GPS
Hora Raspberry-03:25:07,07/10/2025,Hora GPS-01:25:07,sin datos GPS
Hora Raspberry-03:25:08,07/10/2025,Hora GPS-01:25:08,sin datos GPS
Hora Raspberry-03:25:09,07/10/2025,Hora GPS-01:25:09,sin datos GPS
Hora Raspberry-03:25:11,07/10/2025,Hora GPS-01:25:11,sin datos GPS
Hora Raspberry-03:25:12,07/10/2025,Hora GPS-01:25:12,sin datos GPS
Hora Raspberry-03:25:13,07/10/2025,Hora GPS-01:25:13,sin datos GPS
Hora Raspberry-03:25:14,07/10/2025,Hora GPS-01:25:14,sin datos GPS
Hora Raspberry-03:25:16,07/10/2025,Hora GPS-01:25:16,sin datos GPS
Hora Raspberry-03:25:17,07/10/2025,Hora GPS-01:25:17,sin datos GPS
Hora Raspberry-03:25:18,07/10/2025,Hora GPS-01:25:18,sin datos GPS
Hora Raspberry-03:25:19,07/10/2025,Hora GPS-01:25:19,sin datos GPS
Hora Raspberry-03:25:21,07/10/2025,Hora GPS-01:25:21,sin datos GPS
Hora Raspberry-03:25:22,07/10/2025,Hora GPS-01:25:22,sin datos GPS
Hora Raspberry-03:25:23,07/10/2025,Hora GPS-01:25:23,sin datos GPS
Hora Raspberry-03:25:24,07/10/2025,Hora GPS-01:25:24,sin datos GPS
Hora Raspberry-03:25:25,07/10/2025,Hora GPS-01:25:25,sin datos GPS
Hora Raspberry-03:25:26,07/10/2025,Hora GPS-01:25:26,sin datos GPS
Hora Raspberry-03:25:27,07/10/2025,Hora GPS-01:25:27,sin datos GPS
Hora Raspberry-03:25:28,07/10/2025,Hora GPS-01:25:28,sin datos GPS
Hora Raspberry-03:25:29,07/10/2025,Hora GPS-01:25:29,sin datos GPS
Hora Raspberry-03:25:30,07/10/2025,Hora GPS-01:25:30,sin datos GPS
Hora Raspberry-03:25:31,07/10/2025,Hora GPS-01:25:31,sin datos GPS
Hora Raspberry-03:25:32,07/10/2025,Hora GPS-01:25:32,sin datos GPS
Hora Raspberry-03:25:33,07/10/2025,Hora GPS-01:25:33,sin datos GPS
Hora Raspberry-03:25:34,07/10/2025,Hora GPS-01:25:34,sin datos GPS
