ESTABILIDAD;05/03/2025 09:28:37AM;DOBACK002;53;0;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3;usciclo4; usciclo5; si; accmag; microsds
-46.60; 116.14; 1015.41; -1916.07; -2042.69; -21.18;   2.86;   4.73;  89.08; 117171508.00; 20000.00; 19998.00; 20000.00; 20088.00; 19910.00;   0.52; 1023.09; 21592.00; 
-46.36; 104.92; 1027.85; 402.67; 337.31; 1081.32;   2.78;   4.62;  89.10; 117271542.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.53; 1034.23; 21592.00; 
-33.43;  99.06; 1036.51; -476.70; 1146.69; 328.83;   2.63;   4.74;  89.17; 117371609.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.66; 1041.77; 21592.00; 
-53.56; 110.04; 1013.09; 1649.55; -367.06; 1190.70;   2.50;   4.76;  89.20; 117471667.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.45; 1020.45; 21592.00; 
09:33:49AM
-50.26; 109.68; 1053.84; -1522.32; -542.06; -301.17;   2.13;   4.79;  89.25; 117570963.00; 20001.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.50; 1060.72; 22001.00; 
-17.20;  98.21; 1025.78; -428.58; -1893.94; 1094.45;   1.91;   4.78;  89.32; 117671044.00; 19998.00; 20000.00; 19998.00; 20241.00; 19758.00;   0.82; 1030.61; 22001.00; 
  9.64;  98.09; 986.00; -4059.82; 2275.44; -11614.92;   2.39;   4.78;  88.84; 117771089.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.90; 990.92; 22001.00; 
-29.89; 104.55; 1004.79; -2493.57; 2126.69; 158.20;   2.78;   4.28;  88.45; 117871150.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.69; 1010.66; 22001.00; 
-51.12;  74.18; 1028.83; 8006.42; 3041.06; 3868.20;   2.76;   4.05;  88.59; 117971520.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.48; 1032.76; 22001.00; 
-30.50;  74.91; 1060.67; -2764.82; 3259.81; 3015.07;   3.05;   4.46;  89.00; 118071432.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.70; 1063.75; 22001.00; 
-86.50; 101.50; 1015.28; 363.30; -1592.06; 853.83;   3.13;   4.75;  89.08; 118177591.00; 20000.00; 19998.00; 20000.00; 20093.00; 19906.00;   0.11; 1024.01; 22001.00; 
-57.83; 112.12; 1025.29; -2427.95; -1268.31; -856.80;   3.00;   4.71;  89.10; 118271541.00; 19998.00; 20000.00; 20037.00; 19960.00; 20000.00;   0.41; 1033.02; 22001.00; 
-35.38;  81.98; 1031.88; -3136.70; 1597.31; 1028.82;   3.15;   4.41;  89.22; 118371605.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.64; 1035.73; 22001.00; 
-53.68;  69.66; 1035.41; 1877.05; 507.94;  31.32;   3.30;   4.37;  89.25; 118472198.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.46; 1039.14; 22001.00; 
09:33:50AM
-56.24;  74.42; 1031.02; 1264.55; -743.31; 998.20;   3.34;   4.60;  89.31; 118572415.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.43; 1035.23; 23364.00; 
-68.44;  90.77; 1034.68; 2384.55; -533.31; 385.70;   3.39;   4.66;  89.42; 118674462.00; 19998.00; 20000.00; 19998.00; 20242.00; 19756.00;   0.31; 1040.91; 23364.00; 
-59.54;  94.43; 1024.07; -1531.07; 682.94; 735.70;   3.35;   4.52;  89.51; 118771078.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.39; 1030.13; 23364.00; 
-56.73;  90.52; 1007.84; -1027.95; -559.56; 530.08;   3.36;   4.48;  89.56; 118870726.00; 19998.00; 19999.00; 20000.00; 19998.00; 20000.00;   0.41; 1013.49; 23364.00; 
-61.49;  87.35; 1023.58; -1167.95; -349.56; 1278.20;   3.25;   4.37;  89.61; 118973357.00; 19998.00; 20030.00; 19968.00; 20000.00; 19998.00;   0.37; 1029.14; 23364.00; 
-52.22;  80.64; 1023.34; 1798.30;  70.44; 385.70;   3.17;   4.32;  89.67; 119071374.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.47; 1027.84; 23364.00; 
-51.97;  79.06; 1040.54; 411.42; 534.19; 1234.45;   3.17;   4.38;  89.78; 119171640.00; 19998.00; 20000.00; 19998.00; 20089.00; 19909.00;   0.48; 1044.83; 23364.00; 
-48.56;  78.93; 1040.17; 1763.30; 306.69; 731.33;   3.14;   4.48;  89.83; 119271530.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.51; 1044.29; 23364.00; 
-50.02;  85.16; 1034.07; 862.05; 175.44; 919.45;   3.14;   4.61;  89.89; 119371590.00; 19998.00; 20000.00; 19999.00; 19998.00; 20000.00;   0.49; 1038.78; 23364.00; 
-51.97;  91.13; 1037.73; -1741.07; -1845.81; 166.95;   3.00;   4.58;  89.93; 119471654.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.48; 1043.02; 23364.00; 
09:33:51AM
-22.57;  85.52; 1032.61; -1290.45; -638.31; -690.55;   2.86;   4.59;  89.92; 119570964.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.77; 1036.39; 22377.00; 
 -9.03;  85.40; 1012.60; -1544.20; 192.94; -677.42;   2.90;   4.55;  89.86; 119671043.00; 19998.00; 20000.00; 19998.00; 20241.00; 19758.00;   0.91; 1016.23; 22377.00; 
-31.35;  89.55; 1001.13; -2112.95; -830.81; -1421.18;   2.95;   4.38;  89.77; 119771094.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.67; 1005.62; 22377.00; 
-20.86;  75.64; 1020.16; 547.05; 1820.44; -279.30;   2.96;   4.21;  89.69; 119871145.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.79; 1023.18; 22377.00; 
-24.16;  70.03; 1026.39; -82.95; 573.56; -283.67;   3.11;   4.24;  89.67; 119971363.00; 20009.00; 19989.00; 20000.00; 19998.00; 20000.00;   0.75; 1029.06; 22377.00; 
-45.38;  82.23; 1028.58; -122.32; -883.31; -371.17;   3.11;   4.32;  89.61; 120071414.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.54; 1032.86; 22377.00; 
-31.96;  83.69; 1016.63; -669.20; 262.94; -161.18;   3.12;   4.39;  89.55; 120171505.00; 20000.00; 19998.00; 20000.00; 20088.00; 19910.00;   0.67; 1020.57; 22377.00; 
-25.13;  81.37; 1033.58; -1618.57; 1536.06; -436.80;   3.21;   4.34;  89.52; 120271538.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.75; 1037.09; 22377.00; 
-42.33;  84.42; 1008.94; -1202.95; -861.44; -607.42;   3.32;   4.33;  89.46; 120371622.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.56; 1013.35; 22377.00; 
-48.07;  69.30; 1066.89; -205.45; -1018.94; 333.20;   3.11;   4.24;  89.45; 120471850.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.53; 1070.22; 22377.00; 
09:33:52AM
-55.88;  55.14; 1079.70; 4795.17; -2545.81; 998.20;   3.02;   4.57;  89.41; 120570982.00; 19998.00; 20001.00; 19999.00; 19998.00; 20000.00;   0.46; 1082.55; 23523.00; 
-33.55;  69.42; 1095.56; 4418.92; 184.19; 473.20;   2.64;   5.12;  89.31; 120671042.00; 19998.00; 20000.00; 20002.00; 20242.00; 19755.00;   0.68; 1098.27; 23523.00; 
-25.38; 109.56; 1003.57; -2047.32; -1478.31; -401.80;   2.38;   5.15;  89.28; 120771089.00; 19998.00; 19999.00; 20000.00; 19998.00; 20000.00;   0.73; 1009.85; 23523.00; 
 -8.54;  92.96; 985.88; -7096.08; 4117.31; 3701.95;   2.44;   4.69;  89.26; 120871145.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.91; 990.29; 23523.00; 
-23.67;  58.07; 1014.06; 730.80; 3111.06; 6851.95;   2.76;   4.61;  89.58; 120971370.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.76; 1016.00; 23523.00; 
-41.11;  41.97; 1008.94; 2616.43; 494.81; 1903.82;   3.04;   5.19;  90.26; 121071539.00; 19998.00; 20000.00; 19998.00; 20007.00; 19992.00;   0.57; 1010.65; 23523.00; 
-60.76;  87.47; 1004.79; -1741.07; -87.06; -226.80;   3.13;   5.33;  90.30; 121172682.00; 19999.00; 20000.00; 19998.00; 20090.00; 19908.00;   0.37; 1010.42; 23523.00; 
-52.22;  81.25; 1016.02; -3342.32; 468.56; 578.20;   3.12;   5.07;  90.32; 121271540.00; 20049.00; 19988.00; 19960.00; 20000.00; 19998.00;   0.46; 1020.60; 23523.00; 
-51.12;  63.20; 1034.19; 1496.43; 984.81; -126.18;   3.22;   5.04;  90.34; 121372383.00; 20000.00; 19998.00; 19999.00; 20000.00; 19998.00;   0.48; 1037.38; 23523.00; 
-69.30;  73.20; 1023.70; 319.55; -2747.06; 254.45;   3.06;   5.13;  90.34; 121475233.00; 20000.00; 19998.00; 20045.00; 19954.00; 20000.00;   0.29; 1028.65; 23523.00; 
09:33:52AM
-38.43;  83.69; 1028.34; -979.83; 612.94; 770.70;   2.83;   5.16;  90.33; 121570959.00; 20001.00; 19997.00; 19999.00; 19998.00; 19999.00;   0.61; 1032.45; 24881.00; 
-41.11;  78.69; 1038.46; -2047.32; -1106.44; 1247.57;   2.77;   5.08;  90.44; 121671038.00; 20000.00; 19998.00; 20000.00; 20261.00; 19738.00;   0.59; 1042.25; 24881.00; 
-46.73;  66.73; 1046.76; 1089.55; -892.06; -533.05;   2.78;   5.10;  90.44; 121771788.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.53; 1049.93; 24881.00; 
-41.11;  75.88; 1040.90; 1505.18; 166.69; -257.42;   2.66;   5.31;  90.43; 121870712.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.59; 1044.48; 24881.00; 
-35.26;  78.45; 1040.78; -354.20; -174.56; 608.83;   2.67;   5.42;  90.43; 121971203.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.65; 1044.33; 24881.00; 
-35.50;  82.96; 1013.70; -1299.20; 713.56; 433.83;   2.70;   5.42;  90.45; 122071262.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.63; 1017.71; 24881.00; 
-39.28;  81.01; 1024.56; -804.83; 853.56; -839.30;   2.75;   5.27;  90.47; 122171352.00; 19998.00; 20000.00; 19998.00; 20090.00; 19908.00;   0.60; 1028.50; 24881.00; 
-42.09;  69.78; 1031.88; -979.83;  66.06; 123.20;   2.84;   5.20;  90.50; 122271371.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.57; 1035.09; 24881.00; 
-47.70;  71.25; 1028.22; 140.18; -91.44; 250.07;   2.92;   5.28;  90.48; 122372322.00; 19998.00; 19999.00; 20000.00; 19999.00; 19998.00;   0.51; 1031.78; 24881.00; 
-41.97;  75.88; 1027.36; -879.20; -340.81; 223.82;   2.93;   5.38;  90.49; 122471651.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.57; 1031.02; 24881.00; 
09:33:54AM
-46.24;  76.37; 1038.10; -367.33;  13.56; 691.95;   2.98;   5.42;  90.49; 122570955.00; 19997.00; 20001.00; 19998.00; 20000.00; 19998.00;   0.53; 1041.93; 21556.00; 
-46.36;  73.08; 1033.34; 223.30; 337.31; 166.95;   2.98;   5.52;  90.47; 122671034.00; 20000.00; 19998.00; 20000.00; 20240.00; 19758.00;   0.53; 1036.96; 21556.00; 
-33.55;  78.20; 1019.68; -257.95; 1868.56; 315.70;   2.99;   5.54;  90.47; 122771098.00; 19998.00; 20000.00; 19998.00; 20101.00; 19898.00;   0.66; 1023.22; 21556.00; 
-37.94;  80.52; 1014.43; -2462.95; 232.31; -169.93;   3.14;   5.43;  90.46; 122870717.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.61; 1018.33; 21556.00; 
-43.92;  63.81; 1019.31;  35.18; 954.19; 394.45;   3.17;   5.26;  90.46; 122972017.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.55; 1022.25; 21556.00; 
-48.56;  63.93; 1036.76; 691.42;   4.81; -616.17;   3.17;   5.29;  90.51; 123072058.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.51; 1039.86; 21556.00; 
-47.70;  66.73; 1050.18; 1120.18; 604.19; -445.55;   3.29;   5.46;  90.52; 123172151.00; 19998.00; 20000.00; 19998.00; 20095.00; 19904.00;   0.52; 1053.37; 21556.00; 
-65.15;  81.25; 1024.19; 170.80; -2598.31; 145.07;   3.22;   5.56;  90.51; 123274301.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.33; 1029.47; 21556.00; 
-53.92;  80.76; 1012.60; -559.83; -555.19; 153.82;   3.03;   5.44;  90.54; 123372984.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.44; 1017.25; 21556.00; 
-35.62;  78.57; 1013.21; -1754.20; -585.81; 753.20;   2.84;   5.22;  90.60; 123471656.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.63; 1016.88; 21556.00; 
09:33:55AM
-57.71;  74.91; 1016.02; -743.58; -1745.19; -318.67;   2.65;   5.09;  90.68; 123572435.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.41; 1020.41; 22453.00; 
-43.07;  62.71; 1061.89; -4549.83; -2799.56; 149.45;   2.44;   5.09;  90.66; 123671065.00; 20000.00; 19998.00; 20000.00; 20239.00; 19760.00;   0.58; 1064.61; 22453.00; 
-36.36;  55.63; 1079.21; 1006.42; -3438.31; -1071.18;   2.46;   5.31;  90.77; 123771085.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.65; 1081.26; 22453.00; 
-24.64;  67.71; 1032.49; -1426.07; -747.69; 608.83;   2.44;   5.65;  90.75; 123870714.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.75; 1035.00; 22453.00; 
-15.25;  78.69; 1013.58; -2244.20; 2817.94; 604.45;   2.65;   5.64;  90.77; 123971370.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.84; 1016.74; 22453.00; 
-40.75;  66.86; 1018.46; -113.57; 1715.44; -121.80;   2.85;   5.47;  90.79; 124071421.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.58; 1021.46; 22453.00; 
-56.12;  55.63; 1025.41; -187.95; -1535.19; 267.58;   2.83;   5.41;  90.77; 124172170.00; 19998.00; 20000.00; 19998.00; 20090.00; 19908.00;   0.43; 1028.45; 22453.00; 
-43.19;  58.68; 1034.44; 227.68; -1110.81; 818.83;   2.76;   5.46;  90.78; 124271554.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.56; 1037.00; 22453.00; 
-53.19;  67.47; 1039.68; 1037.05; -1876.44; 258.83;   2.71;   5.59;  90.82; 124371626.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.46; 1043.23; 22453.00; 
-35.50;  61.85; 1047.61; 1820.18; 472.94;  57.57;   2.61;   5.63;  90.80; 124471653.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.64; 1050.04; 22453.00; 
09:33:56AM
-35.38;  68.56; 1038.22; -91.70; -60.81; 613.20;   2.63;   5.71;  90.84; 124570958.00; 20002.00; 19996.00; 19998.00; 20000.00; 19998.00;   0.64; 1041.08; 26210.00; 
-45.75;  69.66; 1026.39; -857.33; -2016.44; -909.30;   2.60;   5.67;  90.85; 124671043.00; 20000.00; 19998.00; 20000.00; 20239.00; 19760.00;   0.53; 1029.76; 26210.00; 
-27.82;  68.44; 1010.89; -174.82; 1505.44;  66.32;   2.53;   5.52;  90.85; 124771242.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.71; 1013.59; 26210.00; 
-30.99;  69.05; 1010.53; -826.70; 2717.31; 586.95;   2.60;   5.39;  90.87; 124870720.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.68; 1013.36; 26210.00; 
-39.04;  58.32; 1021.51; -376.08; -152.69;  18.20;   2.67;   5.29;  90.84; 124971386.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.60; 1023.91; 26210.00; 
-39.41;  57.22; 1028.70; -804.83; -445.81; 219.45;   2.73;   5.31;  90.83; 125071433.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.60; 1031.05; 26210.00; 
-39.89;  57.22; 1034.93; 910.17;  52.94; -21.18;   2.72;   5.33;  90.82; 125171571.00; 19998.00; 20000.00; 19998.00; 20090.00; 19908.00;   0.60; 1037.27; 26210.00; 
-35.62;  56.36; 1049.20; -135.45; -148.31; 836.33;   2.74;   5.51;  90.80; 125271522.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.64; 1051.32; 26210.00; 
-42.70;  64.17; 1047.74; 1579.55; -677.69; 114.45;   2.73;   5.73;  90.80; 125371625.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.57; 1050.57; 26210.00; 
-33.79;  73.93; 1044.81; 1286.43; 1448.56; -305.55;   2.69;   5.82;  90.79; 125471657.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.66; 1047.97; 26210.00; 
09:33:57AM
-34.77;  67.95; 1022.12;  -8.57; 1641.06; 495.08;   2.75;   5.73;  90.82; 125570962.00; 19998.00; 20001.00; 19999.00; 19998.00; 20000.00;   0.64; 1024.96; 23207.00; 
-42.82;  66.61; 1037.61; 201.43;  44.19; -506.80;   2.81;   5.65;  90.81; 125671032.00; 19998.00; 20000.00; 19998.00; 20246.00; 19753.00;   0.57; 1040.63; 23207.00; 
-50.14;  63.07; 1020.41;  70.18; -804.56; 245.70;   2.83;   5.67;  90.82; 125771108.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.49; 1023.58; 23207.00; 
-45.63;  70.15; 1024.56;  48.30;  17.94; -56.18;   2.70;   5.60;  90.84; 125870702.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.53; 1027.97; 23207.00; 
-34.40;  62.34; 1012.84; -17.32; 932.31; -152.43;   2.80;   5.47;  90.84; 125971352.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.64; 1015.34; 23207.00; 
-38.43;  62.22; 1032.00; 997.67; 1772.31;  26.95;   2.80;   5.37;  90.85; 126071406.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.61; 1034.59; 23207.00; 
-43.68;  52.46; 1035.05; 652.05;  83.56;  44.45;   2.89;   5.43;  90.81; 126171508.00; 20000.00; 19998.00; 19999.00; 20095.00; 19904.00;   0.56; 1037.30; 23207.00; 
-39.53;  58.68; 1032.73; -69.82; 862.31;  48.82;   3.00;   5.60;  90.80; 126271541.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.60; 1035.15; 23207.00; 
-44.16;  66.37; 1038.34; 918.92; 1339.19; -913.67;   3.20;   5.73;  90.79; 126371583.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.55; 1041.40; 23207.00; 
-45.99;  66.12; 1040.78; 573.30; 1886.06; -371.17;   3.30;   5.71;  90.79; 126471676.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.54; 1043.89; 23207.00; 
09:33:58AM
-50.51;  51.48; 1081.53; 2870.18; 1619.19; -716.80;   3.58;   5.89;  90.73; 126571048.00; 19997.00; 20069.00; 19930.00; 20000.00; 19998.00;   0.51; 1083.93; 22307.00; 
-66.37;  61.85; 1062.13; 2174.55; -690.81; 508.20;   3.68;   6.23;  90.72; 126673854.00; 19999.00; 20000.00; 19999.00; 20243.00; 19755.00;   0.35; 1066.00; 22307.00; 
-53.56;  79.18; 1014.06;  87.68; 1452.94; -813.05;   3.74;   6.50;  90.64; 126772571.00; 20063.00; 19936.00; 19999.00; 20000.00; 19998.00;   0.45; 1018.56; 22307.00; 
-50.87;  83.33; 996.86; -3609.20; 1964.81; 578.20;   4.05;   6.25;  90.63; 126870720.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.47; 1001.63; 22307.00; 
-72.59;  62.59; 1014.55; -1937.95; -235.81; 145.07;   4.17;   5.98;  90.61; 126975236.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.25; 1019.07; 22307.00; 
-52.70;  39.28; 1062.99; 4410.17; 1899.19; -196.18;   4.39;   6.13;  90.52; 127072090.00; 20000.00; 19998.00; 20000.00; 19998.00; 19999.00;   0.48; 1065.02; 22307.00; 
-88.08;  55.63; 1088.97; 4020.80; -2900.19; -323.05;   4.35;   6.56;  90.53; 127176977.00; 20000.00; 19998.00; 20000.00; 20088.00; 19910.00;   0.15; 1093.94; 22307.00; 
-67.95;  68.32; 1075.92; 4327.05; 630.44; -668.67;   4.16;   6.99;  90.43; 127274295.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.34; 1080.22; 22307.00; 
-68.81;  94.18; 1013.45; -3053.57; -1810.81; -139.30;   4.16;   7.07;  90.43; 127374967.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.29; 1020.14; 22307.00; 
-68.44;  88.08; 1005.65; -3460.45; -388.94; -843.67;   3.91;   6.61;  90.40; 127475098.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.29; 1011.81; 22307.00; 
09:33:59AM
-60.76;  59.05; 996.62; -551.08; -988.31; 788.20;   3.80;   6.36;  90.41; 127573797.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.36; 1000.21; 22536.00; 
-54.66;  68.81; 982.83; -1124.20; -1207.06; -1740.55;   3.64;   6.20;  90.43; 127672496.00; 19998.00; 20000.00; 19998.00; 20244.00; 19754.00;   0.42; 986.75; 22536.00; 
-51.12;  64.17; 1009.79; -4856.08; -1093.31; -1071.18;   3.60;   5.85;  90.40; 127771900.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.47; 1013.12; 22536.00; 
-64.78;  51.48; 1040.90; -104.82; -2340.19; -1132.43;   3.49;   5.63;  90.48; 127870730.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.35; 1044.19; 22536.00; 
-59.29;  44.41; 1026.87; 971.42; -983.94; 499.45;   3.23;   5.70;  90.50; 127973420.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.40; 1029.54; 22536.00; 
-60.51;  61.24; 1029.07; -2826.07; -3276.44; 455.70;   3.15;   5.78;  90.48; 128073423.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.38; 1032.67; 22536.00; 
-54.78;  56.85; 1027.12; -3814.82; -3722.69; 372.58;   2.88;   5.61;  90.50; 128172849.00; 20000.00; 19998.00; 20000.00; 20086.00; 19913.00;   0.44; 1030.15; 22536.00; 
-50.87;  55.75; 1024.43; -516.08; -3097.06; 280.70;   2.68;   5.58;  90.50; 128272201.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.48; 1027.21; 22536.00; 
-52.22;  56.00; 1036.76; 433.30; -2510.81; 232.57;   2.30;   5.48;  90.57; 128372364.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.47; 1039.58; 22536.00; 
-35.50;  49.04; 1027.24; -1417.32; -2318.31; 333.20;   2.10;   5.47;  90.56; 128472386.00; 19998.00; 19999.00; 20019.00; 19980.00; 20000.00;   0.64; 1029.02; 22536.00; 
09:34:00AM
-41.24;  52.58; 1038.46; -1592.32; -2375.19; -358.05;   1.95;   5.41;  90.57; 128571838.00; 19997.00; 20001.00; 19998.00; 19999.00; 20000.00;   0.58; 1040.61; 23286.00; 
-25.62;  46.73; 1051.40; 809.55; -1762.69; -463.05;   1.69;   5.42;  90.53; 128671127.00; 20002.00; 19996.00; 19998.00; 20240.00; 19759.00;   0.74; 1052.75; 23286.00; 
 -4.03;  44.41; 1044.32; 385.17; -507.06; -344.92;   1.61;   5.51;  90.49; 128771081.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.96; 1045.27; 23286.00; 
 -5.37;  45.99; 1037.12; -1303.57; 114.19; -423.67;   1.59;   5.51;  90.43; 128870713.00; 20048.00; 19951.00; 19998.00; 20000.00; 19998.00;   0.95; 1038.16; 23286.00; 
-20.37;  43.19; 1050.54; 932.05; -1088.94; -301.17;   1.60;   5.53;  90.33; 128971355.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.80; 1051.63; 23286.00; 
 -9.76;  44.65; 1038.46; 892.67; 1422.31; -642.42;   1.66;   5.62;  90.25; 129071468.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.90; 1039.47; 23286.00; 
-19.64;  46.85; 1043.34; -358.58; -800.19;  79.45;   1.69;   5.71;  90.20; 129171500.00; 20000.00; 19998.00; 20000.00; 20093.00; 19906.00;   0.80; 1044.58; 23286.00; 
-24.64;  40.99; 1051.52; 1247.05; -174.56; -834.92;   1.68;   5.81;  90.08; 129271530.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.75; 1052.61; 23286.00; 
-18.30;  49.90; 1047.25; 424.55; -69.56; -331.80;   1.62;   5.96;  90.02; 129371582.00; 20000.00; 19998.00; 20000.00; 19998.00; 19999.00;   0.82; 1048.60; 23286.00; 
-23.67;  54.29; 1034.93;  61.43; -699.56; -664.30;   1.55;   6.05;  89.97; 129471726.00; 20000.00; 19998.00; 20000.00; 20041.00; 19958.00;   0.76; 1036.62; 23286.00; 
09:34:01AM
 -8.66;  51.85; 1020.16; -651.70; -349.56; -1110.55;   1.44;   6.00;  89.88; 129570962.00; 20000.00; 19997.00; 20000.00; 19999.00; 20000.00;   0.91; 1021.52; 26508.00; 
-14.64;  52.95; 1029.56; 481.42; 372.31; -1128.05;   1.46;   5.89;  89.85; 129671058.00; 19998.00; 20000.00; 19998.00; 20241.00; 19758.00;   0.85; 1031.02; 26508.00; 
-14.64;  46.48; 1041.88; 853.30; 481.69; -642.42;   1.38;   5.84;  89.76; 129771076.00; 19999.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.85; 1043.02; 26508.00; 
 -5.12;  50.63; 1030.41; 1072.05; 284.81; -1193.68;   1.36;   5.85;  89.67; 129870712.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.95; 1031.67; 26508.00; 
-12.44;  50.14; 1034.68; -257.95; 586.69; -904.92;   1.46;   5.85;  89.61; 129971350.00; 19998.00; 20000.00; 19998.00; 20000.00; 19998.00;   0.87; 1035.97; 26508.00; 
-15.13;  43.43; 1051.15; 1120.18;  66.06; -1408.05;   1.46;   5.88;  89.52; 130071408.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.85; 1052.16; 26508.00; 
-15.62;  37.33; 1048.96; 1282.05; 424.81;  18.20;   1.52;   6.03;  89.47; 130171495.00; 19998.00; 20000.00; 19998.00; 20095.00; 19904.00;   0.84; 1049.74; 26508.00; 
-23.91;  52.70; 1046.39; -892.33; -1469.56; -939.92;   1.51;   6.16;  89.42; 130271661.00; 20000.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.76; 1047.99; 26508.00; 
-21.23;  57.10; 1023.34; -516.08; -213.94; -778.05;   1.52;   6.17;  89.36; 130371597.00; 20004.00; 19995.00; 19998.00; 20000.00; 19998.00;   0.78; 1025.15; 26508.00; 
