ESTABILIDAD;04/10/2025 09:56:43;DOBACK023;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
-19.64; -17.69; 1014.31; 545.30; 126.53; 1192.10;   0.90;  -0.17;   5.39; 411.00; 19962.00; 19996.00; 20000.00; 20000.00; 20000.00;   0.96; 1014.65; 163180.00;   0.67;
-19.52; -17.69; 1014.19;  55.30; -74.72; -369.77;   0.91;  -0.18;   5.40; 21470.00; 20000.00; 20037.00; 19960.00; 20280.00; 19720.00;   0.96; 1014.53; 163180.00;   0.67;
-19.52; -17.69; 1015.04; 322.17; 550.90; 662.72;   0.92;  -0.18;   5.44; 19922.00; 19998.00; 19996.00; 20001.00; 19997.00; 20002.00;   0.96; 1015.38; 163180.00;   0.67;
-19.52; -17.81; 1015.16; 462.17; 192.15; 408.98;   0.90;  -0.20;   5.45; 2321.00; 20114.00; 19881.00; 20000.00; 20046.00; 19952.00;   0.96; 1015.51; 163180.00;   0.67;
-19.76; -18.06; 1015.28; -207.20; -166.60; -1065.40;   0.89;  -0.21;   5.47; 52738.00; 19998.00; 19999.00; 20027.00; 19969.00; 20000.00;   0.96; 1015.64; 163180.00;   0.67;
-19.76; -17.69; 1015.04; 370.30; 489.65; 308.35;   0.88;  -0.21;   5.51; 11661.00; 20003.00; 20030.00; 19964.00; 20000.00; 19996.00;   0.96; 1015.39; 163180.00;   0.67;
-19.52; -17.32; 1015.04; -128.45; -485.97; -286.65;   0.88;  -0.21;   5.53; 7697.00; 20001.00; 19997.00; 20002.00; 19996.00; 20000.00;   0.96; 1015.38; 163180.00;   0.67;
09:59:03
-19.76; -17.57; 1014.43;  99.05; 148.40; 273.35;   0.88;  -0.21;   5.55; 19146.00; 19954.00; 19999.00; 19998.00; 20001.00; 19997.00;   0.96; 1014.77; 162594.00;   0.67;
-19.52; -17.45; 1015.16;  -5.95; -140.35; 303.98;   0.86;  -0.22;   5.55; 16258.00; 19998.00; 19999.00; 19996.00; 20000.00; 20000.00;   0.96; 1015.50; 162594.00;   0.67;
-19.52; -17.81; 1014.55; -124.08; -153.47; 115.85;   0.88;  -0.21;   5.58; 8150.00; 19996.00; 20000.00; 20000.00; 20002.00; 19998.00;   0.96; 1014.90; 162594.00;   0.67;
-19.64; -17.81; 1014.06; 217.17; 183.40; 846.47;   0.87;  -0.21;   5.59; 11637.00; 20064.00; 19931.00; 20000.00; 20002.00; 20007.00;   0.96; 1014.41; 162594.00;   0.67;
-19.76; -17.69; 1014.19; -517.83; -765.97; -212.27;   0.87;  -0.21;   5.58; 645.00; 19990.00; 19996.00; 20000.00; 19999.00; 19996.00;   0.96; 1014.53; 162594.00;   0.67;
-19.52; -17.93; 1014.92; 291.55; 183.40; 973.35;   0.87;  -0.21;   5.58; 7023.00; 20048.00; 19957.00; 19994.00; 19996.00; 20000.00;   0.96; 1015.26; 162594.00;   0.67;
-19.40; -17.57; 1015.04; -250.95; -442.22;  67.72;   0.87;  -0.22;   5.59; 49278.00; 19997.00; 20036.00; 19964.00; 19997.00; 19998.00;   0.96; 1015.38; 162594.00;   0.67;
-20.01; -17.32; 1013.58; -115.33; -271.60;  32.72;   0.89;  -0.20;   5.63; 21645.00; 20000.00; 20000.00; 19997.00; 20000.00; 20002.00;   0.96; 1013.92; 162594.00;   0.67;
-19.76; -17.57; 1014.43; 234.67; 135.28; 693.35;   0.88;  -0.21;   5.64; 2303.00; 19997.00; 20000.00; 20046.00; 20003.00; 20140.00;   0.96; 1014.77; 162594.00;   0.67;
-19.40; -17.57; 1015.16; -259.70; -577.85; -238.52;   0.87;  -0.21;   5.65; 32379.00; 19802.00; 20002.00; 19997.00; 19999.00; 19998.00;   0.96; 1015.50; 162594.00;   0.67;
09:59:04
-19.89; -17.81; 1013.94; 199.67; 227.15; 325.85;   0.88;  -0.20;   5.68; 43870.00; 19998.00; 20000.00; 20000.00; 19996.00; 20003.00;   0.96; 1014.29; 164147.00;   0.67;
-19.40; -17.45; 1013.94; 147.17;   4.03; 452.73;   0.87;  -0.21;   5.68; 2757.00; 19996.00; 20002.00; 19996.00; 20000.00; 20054.00;   0.96; 1014.28; 164147.00;   0.67;
-19.52; -17.81; 1015.53; -229.08; -472.85; -470.40;   0.88;  -0.21;   5.70; 16381.00; 19945.00; 19998.00; 19997.00; 20002.00; 20007.00;   0.96; 1015.87; 164147.00;   0.67;
-19.52; -17.69; 1013.58; 243.42; 415.28; 277.73;   0.87;  -0.23;   5.70; 11680.00; 19989.00; 19999.00; 19999.00; 19997.00; 20002.00;   0.96; 1013.92; 164147.00;   0.67;
-19.64; -17.69; 1014.19; -360.33; -363.47; -387.27;   0.88;  -0.25;   5.69; 5630.00; 19996.00; 20000.00; 20000.00; 20007.00; 19993.00;   0.96; 1014.53; 164147.00;   0.67;
-20.01; -17.69; 1013.45;  29.05; 100.28; -124.78;   0.90;  -0.25;   5.72; 10650.00; 20022.00; 19974.00; 19999.00; 19996.00; 20000.00;   0.96; 1013.81; 164147.00;   0.67;
-19.76; -17.57; 1015.53; 772.80; 445.90; 798.35;   0.89;  -0.25;   5.75; 56537.00; 20000.00; 19997.00; 20000.00; 19997.00; 20000.00;   0.96; 1015.87; 164147.00;   0.67;
-20.01; -17.93; 1013.58; 252.17; 463.40; -151.02;   0.84;  -0.27;   5.76; 32934.00; 20005.00; 20026.00; 19966.00; 19998.00; 19996.00;   0.96; 1013.93; 164147.00;   0.67;
-19.64; -17.57; 1013.58; -277.20;   8.40; -1341.03;   0.86;  -0.26;   5.81; 19438.00; 20003.00; 19995.00; 20000.00; 20028.00; 19970.00;   0.96; 1013.92; 164147.00;   0.67;
-19.64; -17.57; 1013.58; 138.42;  95.90; -715.40;   0.86;  -0.25;   5.87; 118295.00; 19997.00; 20000.00; 20015.00; 19984.00; 20000.00;   0.96; 1013.92; 164147.00;   0.67;
09:59:05
-19.89; -17.81; 1014.19; 396.55; 638.40; 408.98;   0.83;  -0.26;   5.89; 1653.00; 20000.00; 20000.00; 20048.00; 19948.00; 19997.00;   0.96; 1014.54; 162503.00;   0.67;
-20.13; -18.18; 1014.67; 440.30;  56.53; 1148.35;   0.81;  -0.30;   5.87; 32299.00; 20000.00; 19997.00; 20000.00; 19997.00; 20001.00;   0.96; 1015.04; 162503.00;   0.67;
-19.64; -17.69; 1014.55; -194.08; 126.53; 1402.10;   0.82;  -0.30;   5.85; 41562.00; 19996.00; 20000.00; 20091.00; 19908.00; 20003.00;   0.96; 1014.90; 162503.00;   0.67;
-19.40; -17.81; 1013.82; -649.08; -1115.97; 605.85;   0.85;  -0.29;   5.82; 7703.00; 19994.00; 19998.00; 20002.00; 19996.00; 20000.00;   0.96; 1014.16; 162503.00;   0.67;
-19.89; -17.81; 1014.80; -806.58; -634.72;  63.35;   0.89;  -0.26;   5.81; 32672.00; 20000.00; 19999.00; 19996.00; 20000.00; 19997.00;   0.96; 1015.15; 162503.00;   0.67;
-19.89; -18.06; 1014.43; -54.08; -380.97; -444.15;   0.91;  -0.26;   5.83; 12938.00; 20000.00; 20000.00; 20005.00; 19991.00; 19997.00;   0.96; 1014.79; 162503.00;   0.67;
-19.52; -17.81; 1014.80; 344.05; 196.53; -544.78;   0.89;  -0.26;   5.86; 51379.00; 19999.00; 20001.00; 20049.00; 19948.00; 19997.00;   0.96; 1015.14; 162503.00;   0.67;
-19.52; -17.69; 1014.19; -172.20; 270.90; -339.15;   0.90;  -0.28;   5.88; 17681.00; 20041.00; 19959.00; 19997.00; 20011.00; 20078.00;   0.96; 1014.53; 162503.00;   0.67;
-19.15; -17.57; 1014.67; -316.58; -398.47; 461.48;   0.92;  -0.27;   5.90; 461.00; 19910.00; 19996.00; 20002.00; 19996.00; 20000.00;   0.96; 1015.01; 162503.00;   0.67;
-20.01; -17.93; 1014.55; -215.95; -980.35; 522.72;   0.92;  -0.25;   5.91; 18140.00; 20000.00; 20000.00; 19996.00; 20003.00; 19996.00;   0.96; 1014.91; 162503.00;   0.67;
09:59:06
-19.52; -17.69; 1014.31; 217.17; -437.85; 120.22;   0.93;  -0.25;   5.90; 3364.00; 19999.00; 19996.00; 19932.00; 20128.00; 19868.00;   0.96; 1014.65; 164014.00;   0.67;
-19.64; -17.69; 1014.67; 208.42; 406.53; -155.40;   0.95;  -0.28;   5.90; 17274.00; 20000.00; 19997.00; 20000.00; 19998.00; 19998.00;   0.96; 1015.02; 164014.00;   0.67;
-19.76; -17.69; 1015.28; -167.83; 336.53; 426.48;   0.97;  -0.31;   5.91; 42253.00; 19997.00; 20000.00; 20089.00; 19905.00; 20000.00;   0.96; 1015.63; 164014.00;   0.67;
-19.89; -17.81; 1014.06; -45.33; -949.72; 793.97;   1.00;  -0.31;   5.93; 11587.00; 20001.00; 19998.00; 20000.00; 19998.00; 20010.00;   0.96; 1014.42; 164014.00;   0.67;
-19.76; -17.69; 1015.53; 173.42; -350.35; 308.35;   1.01;  -0.30;   5.96; 10728.00; 19987.00; 19997.00; 20000.00; 19997.00; 20002.00;   0.96; 1015.87; 164014.00;   0.67;
-19.76; -17.57; 1015.41; 414.05;  52.15; -181.65;   0.99;  -0.30;   6.00; 18058.00; 20011.00; 19984.00; 20002.00; 19998.00; 20010.00;   0.96; 1015.75; 164014.00;   0.67;
-19.89; -17.81; 1014.67; 313.42; -254.10; 308.35;   1.00;  -0.30;   6.03; 33388.00; 19986.00; 20007.00; 19985.00; 19999.00; 19996.00;   0.96; 1015.03; 164014.00;   0.67;
-19.89; -17.81; 1014.67;  -1.58; -542.85; 247.10;   0.99;  -0.28;   6.06; 19202.00; 20000.00; 20256.00; 19741.00; 20000.00; 20002.00;   0.96; 1015.03; 164014.00;   0.67;
-19.76; -17.69; 1014.31; 208.42; -170.97; 395.85;   1.00;  -0.28;   6.09; 290.00; 19997.00; 19998.00; 20000.00; 19998.00; 20000.00;   0.96; 1014.65; 164014.00;   0.67;
-19.64; -17.81; 1014.80; 120.92; 214.03; 430.85;   1.02;  -0.28;   6.11; 43988.00; 19996.00; 20002.00; 19998.00; 19996.00; 20000.00;   0.96; 1015.14; 164014.00;   0.67;
09:59:07
-19.64; -17.57; 1014.31; 225.92; 542.15; -50.40;   1.02;  -0.29;   6.12; 23169.00; 20002.00; 19996.00; 20027.00; 19974.00; 19996.00;   0.96; 1014.65; 162911.00;   0.67;
-19.64; -17.45; 1015.04; -150.33; -726.60; 220.85;   1.00;  -0.31;   6.13; 18896.00; 20046.00; 19954.00; 19999.00; 20029.00; 19968.00;   0.96; 1015.38; 162911.00;   0.67;
-19.76; -17.57; 1015.04; -14.70; -302.22; 347.73;   0.99;  -0.30;   6.13; 12988.00; 19997.00; 20031.00; 19967.00; 20023.00; 19972.00;   0.96; 1015.38; 162911.00;   0.67;
-19.89; -17.45; 1015.04; 278.42; 1141.53; 107.10;   0.99;  -0.31;   6.16; 41579.00; 19999.00; 19999.00; 20070.00; 19925.00; 20000.00;   0.96; 1015.38; 162911.00;   0.67;
-19.52; -17.57; 1015.41; -421.58; -984.72; 159.60;   1.03;  -0.32;   6.17; 9193.00; 20026.00; 19971.00; 19996.00; 20000.00; 19996.00;   0.96; 1015.75; 162911.00;   0.67;
-19.28; -17.81; 1014.67; 204.05; -179.72; -37.28;   0.99;  -0.31;   6.17; 4713.00; 20000.00; 19999.00; 19996.00; 20000.00; 20000.00;   0.96; 1015.01; 162911.00;   0.67;
-20.25; -17.69; 1014.31; -294.70; 148.40; 505.23;   0.99;  -0.32;   6.18; 37117.00; 19999.00; 20015.00; 19981.00; 20064.00; 19934.00;   0.96; 1014.66; 162911.00;   0.67;
-19.76; -17.57; 1015.16; 208.42; -700.35; -164.15;   1.02;  -0.32;   6.19; 2525.00; 20044.00; 19955.00; 19998.00; 20002.00; 19996.00;   0.96; 1015.51; 162911.00;   0.67;
-20.01; -17.81; 1014.92; -141.58; 638.40; 618.97;   0.98;  -0.33;   6.19;  76.00; 20000.00; 19996.00; 20002.00; 20031.00; 19965.00;   0.96; 1015.27; 162911.00;   0.67;
-19.28; -17.57; 1015.28; 138.42; -582.22;  15.22;   1.00;  -0.33;   6.21; 32522.00; 20022.00; 19974.00; 20000.00; 19996.00; 20000.00;   0.96; 1015.62; 162911.00;   0.67;
09:59:08
-19.89; -17.81; 1015.28; -10.33; 717.15; 649.60;   0.98;  -0.34;   6.22; 14702.00; 19997.00; 20002.00; 19998.00; 19996.00; 20002.00;   0.96; 1015.63; 162639.00;   0.67;
-19.76; -17.81; 1014.67; -119.70; -569.10; -137.90;   1.00;  -0.33;   6.23; 18744.00; 19996.00; 20000.00; 20050.00; 19992.00; 19954.00;   0.96; 1015.02; 162639.00;   0.67;
-20.01; -18.18; 1014.19; -176.58; 533.40; 229.60;   0.99;  -0.34;   6.25; 3763.00; 19999.00; 19996.00; 20000.00; 20001.00; 19997.00;   0.96; 1014.55; 162639.00;   0.67;
-20.01; -18.18; 1014.19; -180.95; -1115.97; -94.15;   0.99;  -0.33;   6.25; 103516.00; 20004.00; 19993.00; 20000.00; 20000.00; 20000.00;   0.96; 1014.55; 162639.00;   0.67;
-19.89; -18.06; 1014.80; 182.17; -420.35; 492.10;   1.00;  -0.34;   6.27; 34105.00; 20005.00; 20012.00; 19975.00; 19998.00; 19998.00;   0.96; 1015.15; 162639.00;   0.67;
-20.13; -17.93; 1014.31; 173.42; 914.03; -159.77;   1.00;  -0.35;   6.28; 2269.00; 19998.00; 20062.00; 19934.00; 20000.00; 20000.00;   0.96; 1014.67; 162639.00;   0.67;
-19.52; -17.81; 1015.04; -465.33; 157.15; 146.48;   0.93;  -0.36;   6.29; 12044.00; 19996.00; 20000.00; 20000.00; 19996.00; 20001.00;   0.96; 1015.38; 162639.00;   0.67;
-19.28; -17.45; 1015.89; 234.67; -608.47; -203.52;   0.92;  -0.34;   6.32; 1695.00; 19996.00; 20000.00; 20000.00; 20109.00; 19886.00;   0.96; 1016.23; 162639.00;   0.67;
-19.76; -17.81; 1015.41; 300.30; -389.72; 500.85;   0.97;  -0.34;   6.34; 38575.00; 20000.00; 20143.00; 19855.00; 19998.00; 19996.00;   0.96; 1015.75; 162639.00;   0.67;
-19.76; -17.57; 1013.70; -75.95; 529.03; 365.23;   0.97;  -0.37;   6.34; 30281.00; 20000.00; 20000.00; 19997.00; 20000.00; 19996.00;   0.96; 1014.04; 162639.00;   0.67;
09:59:09
-19.64; -17.93; 1015.28; -495.95; -83.47; -308.52;   0.93;  -0.35;   6.34; 9064.00; 20000.00; 20000.00; 20000.00; 20001.00; 19997.00;   0.96; 1015.63; 164179.00;   0.67;
-19.89; -17.93; 1013.82; -434.70; -437.85;  -6.65;   0.95;  -0.33;   6.37; 38050.00; 20000.00; 19999.00; 19996.00; 20000.00; 19996.00;   0.96; 1014.17; 164179.00;   0.67;
-19.89; -17.93; 1014.55;  81.55; 165.90; -501.02;   0.94;  -0.33;   6.41; 33486.00; 20000.00; 20000.00; 20000.00; 19996.00; 20000.00;   0.96; 1014.91; 164179.00;   0.67;
-19.89; -17.69; 1015.41;  90.30; 367.15; -203.52;   0.95;  -0.32;   6.44; 1717.00; 19999.00; 19998.00; 19996.00; 19999.00; 19998.00;   0.96; 1015.75; 164179.00;   0.67;
-19.40; -18.06; 1013.70; -548.45; -822.85; -11.03;   0.97;  -0.31;   6.45; 7202.00; 20006.00; 19991.00; 20002.00; 19996.00; 20000.00;   0.96; 1014.04; 164179.00;   0.67;
-19.15; -18.06; 1015.04; -194.08; -328.47; -124.78;   1.00;  -0.31;   6.47; 16643.00; 19996.00; 20000.00; 19996.00; 20000.00; 20000.00;   0.96; 1015.38; 164179.00;   0.67;
-19.64; -17.45; 1014.80; -137.20; -149.10; -190.40;   1.02;  -0.31;   6.49; 31776.00; 20000.00; 20035.00; 19963.00; 19997.00; 19999.00;   0.96; 1015.14; 164179.00;   0.67;
-19.76; -17.93; 1014.19; -272.83; 319.03; -225.40;   1.04;  -0.31;   6.50; 16035.00; 20004.00; 20029.00; 19962.00; 20000.00; 20000.00;   0.96; 1014.54; 164179.00;   0.67;
-20.01; -17.81; 1014.80; 116.55; 555.28; -260.40;   1.03;  -0.32;   6.51; 3106.00; 20000.00; 19948.00; 20000.00; 20000.00; 20002.00;   0.96; 1015.15; 164179.00;   0.67;
-19.52; -17.81; 1015.04; 422.80;  39.03; 785.22;   1.04;  -0.33;   6.52; 83373.00; 19996.00; 20050.00; 19949.00; 20006.00; 19992.00;   0.96; 1015.38; 164179.00;   0.67;
09:59:10
-20.01; -17.20; 1013.94;  72.80; -477.22; 850.85;   1.04;  -0.32;   6.53; 28984.00; 20002.00; 19998.00; 19999.00; 19996.00; 20007.00;   0.96; 1014.29; 162727.00;   0.67;
-19.64; -17.57; 1014.80; 829.67; 445.90; 382.73;   1.02;  -0.32;   6.56; 7000.00; 19992.00; 20000.00; 20002.00; 19998.00; 19998.00;   0.96; 1015.14; 162727.00;   0.67;
-20.01; -17.57; 1014.55;  68.42;  25.90; -207.90;   0.99;  -0.35;   6.57; 35646.00; 19999.00; 19996.00; 20000.00; 20000.00; 19997.00;   0.96; 1014.90; 162727.00;   0.67;
-19.76; -17.81; 1014.31; -819.70; -359.10; -553.53;   0.99;  -0.36;   6.57; 22831.00; 20001.00; 19998.00; 20000.00; 19997.00; 20000.00;   0.96; 1014.66; 162727.00;   0.67;
-19.89; -17.45; 1013.82; -119.70; -324.10; 592.72;   1.00;  -0.35;   6.59; 12078.00; 19999.00; 19996.00; 20002.00; 19996.00; 20002.00;   0.96; 1014.17; 162727.00;   0.67;
-20.25; -17.57; 1013.70; -124.08; -713.47; 929.60;   1.01;  -0.35;   6.60; 16828.00; 20001.00; 19995.00; 19996.00; 20002.00; 19999.00;   0.96; 1014.05; 162727.00;   0.67;
-19.03; -17.81; 1015.53; -495.95; -450.97; -597.28;   1.01;  -0.34;   6.63; 19817.00; 19996.00; 20000.00; 20003.00; 19995.00; 20002.00;   0.96; 1015.86; 162727.00;   0.67;
-20.01; -18.18; 1014.43;  85.92;  74.03; -28.53;   1.00;  -0.35;   6.62; 85353.00; 19996.00; 20002.00; 19997.00; 20000.00; 20000.00;   0.96; 1014.79; 162727.00;   0.67;
-19.76; -17.57; 1014.55; 825.30; 809.03; 487.73;   1.00;  -0.37;   6.62; 24374.00; 20001.00; 19998.00; 20000.00; 20000.00; 20000.00;   0.96; 1014.90; 162727.00;   0.67;
-19.52; -17.57; 1015.28; -194.08; -192.85; -378.52;   0.99;  -0.38;   6.62; 64079.00; 20015.00; 19984.00; 19995.00; 20000.00; 20000.00;   0.96; 1015.62; 162727.00;   0.67;
09:59:11
-20.13; -17.57; 1014.80; -137.20; -162.22; 360.85;   0.98;  -0.37;   6.65; 36590.00; 20002.00; 19996.00; 20000.00; 20025.00; 19970.00;   0.96; 1015.15; 163240.00;   0.67;
-19.52; -17.32; 1015.04; -281.58; 262.15; 382.73;   0.96;  -0.39;   6.66; 36683.00; 20000.00; 20000.00; 19997.00; 20002.00; 19996.00;   0.96; 1015.38; 163240.00;   0.67;
-19.52; -17.57; 1015.65; -10.33; -831.60; 1021.47;   0.96;  -0.39;   6.65; 56094.00; 20000.00; 20000.00; 20001.00; 19997.00; 20000.00;   0.96; 1015.99; 163240.00;   0.67;
-20.25; -18.06; 1013.33; -579.08; -660.97; -207.90;   0.99;  -0.39;   6.63; 37505.00; 20003.00; 19995.00; 20000.00; 20020.00; 19981.00;   0.96; 1013.70; 163240.00;   0.67;
-19.15; -17.57; 1014.80;  37.80; 187.78; 894.60;   0.99;  -0.37;   6.65; 14803.00; 19997.00; 20000.00; 20000.00; 20000.00; 19997.00;   0.96; 1015.13; 163240.00;   0.67;
-18.79; -17.57; 1014.55;  20.30; -372.22; 815.85;   0.97;  -0.40;   6.63; 14525.00; 20000.00; 19999.00; 19996.00; 20002.00; 19998.00;   0.96; 1014.88; 163240.00;   0.67;
-19.76; -17.93; 1014.80; -727.83; -1352.22; -1096.03;   0.98;  -0.40;   6.67; 4699.00; 20043.00; 20005.00; 19948.00; 19953.00; 19991.00;   0.96; 1015.15; 163240.00;   0.67;
-19.76; -17.32; 1014.67; 659.05; 1089.03; -221.02;   0.97;  -0.41;   6.67; 12140.00; 20000.00; 19997.00; 20045.00; 19955.00; 19999.00;   0.96; 1015.01; 163240.00;   0.67;
-20.25; -17.57; 1015.04; 1669.68; 2629.02; 251.48;   0.91;  -0.45;   6.68; 18516.00; 19999.00; 19996.00; 20000.00; 19997.00; 20005.00;   0.96; 1015.39; 163240.00;   0.67;
-19.76; -17.32; 1014.80; -189.70; -481.60; 422.10;   0.88;  -0.47;   6.73; 870.00; 19992.00; 20000.00; 19997.00; 20000.00; 19997.00;   0.96; 1015.14; 163240.00;   0.67;
09:59:12
-20.01; -17.69; 1013.70; 239.05; 301.53; 877.10;   0.88;  -0.45;   6.75; 10983.00; 20014.00; 19984.00; 20004.00; 20009.00; 19987.00;   0.96; 1014.05; 163692.00;   0.67;
-18.91; -17.57; 1013.58; -946.58; -1487.85; 1734.60;   0.92;  -0.43;   6.71; 49022.00; 20129.00; 19866.00; 19998.00; 20000.00; 19996.00;   0.96; 1013.90; 163692.00;   0.67;
-19.40; -17.57; 1013.70; -1038.45; -1719.72; 216.48;   0.94;  -0.43;   6.69; 7237.00; 20000.00; 20000.00; 20000.00; 20002.00; 19996.00;   0.96; 1014.04; 163692.00;   0.67;
-20.25; -17.32; 1015.16;  -1.58; -219.10; -409.15;   0.95;  -0.43;   6.73; 17786.00; 20001.00; 19996.00; 20002.00; 19996.00; 20002.00;   0.96; 1015.51; 163692.00;   0.67;
-18.54; -17.45; 1013.33; 864.67; 1180.90;  76.47;   0.93;  -0.44;   6.75; 18566.00; 19996.00; 19999.00; 19997.00; 20000.00; 20002.00;   0.96; 1013.65; 163692.00;   0.67;
-18.54; -17.57; 1013.58; 764.05; 1084.65; -378.52;   0.88;  -0.47;   6.75; 33301.00; 19996.00; 20000.00; 20059.00; 19939.00; 20002.00;   0.96; 1013.90; 163692.00;   0.67;
-20.01; -17.57; 1015.41; 160.30;  87.15; -894.78;   0.89;  -0.47;   6.79; 37562.00; 19993.00; 20001.00; 20433.00; 19565.00; 19995.00;   0.96; 1015.76; 163692.00;   0.67;
-20.98; -17.69; 1015.53; 269.67; 419.65; 190.23;   0.86;  -0.48;   6.83; 4310.00; 19999.00; 19998.00; 19999.00; 19997.00; 20000.00;   0.96; 1015.90; 163692.00;   0.67;
-19.64; -17.32; 1014.43; -342.83; -757.22; 1222.72;   0.89;  -0.46;   6.83; 91339.00; 20001.00; 19995.00; 20000.00; 20000.00; 20000.00;   0.96; 1014.77; 163692.00;   0.67;
-19.03; -17.93; 1014.19; -999.08; -1732.85; 723.97;   0.95;  -0.43;   6.82; 30513.00; 20000.00; 20000.00; 20000.00; 19999.00; 19996.00;   0.96; 1014.52; 163692.00;   0.67;
09:59:13
-20.13; -17.81; 1015.28; -430.33; -573.47; -339.15;   0.97;  -0.41;   6.80; 22443.00; 20000.00; 19999.00; 20003.00; 19991.00; 20000.00;   0.96; 1015.64; 162986.00;   0.67;
-18.67; -17.45; 1013.21; 650.30; 896.53;  98.35;   0.96;  -0.42;   6.83; 19842.00; 20024.00; 19972.00; 19997.00; 20000.00; 19998.00;   0.96; 1013.53; 162986.00;   0.67;
-18.79; -17.45; 1014.55; 575.92; 892.15; -282.27;   0.90;  -0.47;   6.82; 21306.00; 19997.00; 20022.00; 19975.00; 20000.00; 20001.00;   0.96; 1014.88; 162986.00;   0.67;
-19.03; -17.57; 1014.06;  37.80;  74.03; -798.53;   0.89;  -0.48;   6.84; 53784.00; 19999.00; 19997.00; 19999.00; 19997.00; 20000.00;   0.96; 1014.39; 162986.00;   0.67;
-20.37; -17.93; 1015.28; 387.80; 673.40;  32.72;   0.91;  -0.46;   6.89; 1972.00; 20000.00; 20000.00; 19999.00; 19996.00; 20006.00;   0.96; 1015.65; 162986.00;   0.67;
-19.52; -18.06; 1014.55; 182.17; -13.47; 1073.97;   0.89;  -0.48;   6.87; 14456.00; 20110.00; 19880.00; 20000.00; 19996.00; 20002.00;   0.96; 1014.90; 162986.00;   0.67;
-20.01; -17.81; 1014.43; -1090.95; -1999.72; 474.60;   0.91;  -0.46;   6.87; 6385.00; 20028.00; 20256.00; 19711.00; 19996.00; 19999.00;   0.96; 1014.78; 162986.00;   0.67;
-19.15; -17.81; 1012.72; -714.70; -1129.10; -94.15;   0.96;  -0.44;   6.87; 26424.00; 19997.00; 20000.00; 19999.00; 20012.00; 19984.00;   0.96; 1013.06; 162986.00;   0.67;
-20.62; -17.57; 1015.04; 602.17; 822.15; 352.10;   0.97;  -0.43;   6.87; 19428.00; 20001.00; 19999.00; 19997.00; 20000.00; 20001.00;   0.96; 1015.40; 162986.00;   0.67;
-19.40; -17.69; 1013.21; -579.08; -1181.60; -741.65;   0.96;  -0.45;   6.87; 8743.00; 19997.00; 20001.00; 19996.00; 20002.00; 19998.00;   0.96; 1013.55; 162986.00;   0.67;
09:59:14
-20.37; -17.57; 1015.04; 479.67; 1163.40; -746.03;   0.95;  -0.45;   6.92; 23173.00; 19999.00; 19996.00; 20002.00; 19998.00; 20000.00;   0.96; 1015.40; 163472.00;   0.67;
-18.54; -17.69; 1013.21; 1289.05; 2296.52; -72.28;   0.92;  -0.48;   6.95; 6543.00; 19997.00; 20000.00; 20002.00; 20045.00; 19953.00;   0.96; 1013.53; 163472.00;   0.67;
-19.64; -17.69; 1014.80; -154.70; -573.47; 457.10;   0.89;  -0.49;   6.95; 27354.00; 19996.00; 20000.00; 20002.00; 19998.00; 19997.00;   0.96; 1015.14; 163472.00;   0.67;
-20.98; -17.81; 1015.53; -1213.45; -1829.10; 120.22;   0.92;  -0.46;   6.99; 11126.00; 20001.00; 19999.00; 20016.00; 19980.00; 20000.00;   0.96; 1015.90; 163472.00;   0.67;
-19.76; -17.81; 1014.55; 304.67; 616.53; 496.48;   0.93;  -0.45;   6.97; 29846.00; 19997.00; 20000.00; 19997.00; 20135.00; 19863.00;   0.96; 1014.90; 163472.00;   0.67;
-18.79; -17.45; 1013.94; 820.92; 835.28; 247.10;   0.90;  -0.48;   6.95; 6573.00; 20076.00; 19922.00; 20002.00; 19996.00; 20000.00;   0.96; 1014.27; 163472.00;   0.67;
-20.01; -17.32; 1015.04; -75.95; -472.85; -1389.15;   0.93;  -0.47;   7.00; 13100.00; 20000.00; 19997.00; 20000.00; 19996.00; 20003.00;   0.96; 1015.39; 163472.00;   0.67;
-19.28; -17.69; 1014.55;  24.67; 327.78; -579.78;   0.91;  -0.48;   7.03; 18923.00; 19998.00; 19999.00; 19996.00; 20000.00; 20002.00;   0.96; 1014.89; 163472.00;   0.67;
-19.15; -17.32; 1015.16; 602.17; 992.78; 1060.85;   0.89;  -0.49;   7.06; 28134.00; 20003.00; 20007.00; 20019.00; 19966.00; 19996.00;   0.96; 1015.49; 163472.00;   0.67;
-18.54; -17.57; 1013.33; -176.58; -555.97; 540.22;   0.89;  -0.50;   7.05; 4647.00; 20000.00; 20001.00; 19999.00; 19998.00; 19996.00;   0.96; 1013.65; 163472.00;   0.67;
09:59:15
-20.01; -17.81; 1015.16; -1174.07; -1605.97;  54.60;   0.90;  -0.49;   7.04; 23242.00; 19999.00; 19997.00; 20006.00; 19993.00; 20000.00;   0.96; 1015.52; 162726.00;   0.67;
-19.64; -17.57; 1014.67; -137.20;  74.03; 947.10;   0.92;  -0.47;   7.06; 5909.00; 19997.00; 20000.00; 20000.00; 19996.00; 20002.00;   0.96; 1015.02; 162726.00;   0.67;
