ESTABILIDAD;04/10/2025 09:54:24;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
10:00:58
0.12;  12.44; 999.67; -817.78; -131.08; 742.26;   2.09;  -4.37; -215.02; 48378.00; 19999.00; 20003.00; 19998.00; 20009.00; 20005.00;   1.00; 999.75; 198741.00;   0.50;
0.00;  12.44; 999.79; -1215.90; 192.67; 182.26;   2.09;  -4.36; -214.99; 45370.00; 19985.00; 19995.00; 20003.00; 19995.00; 19999.00;   1.00; 999.87; 194792.00;   0.50;
0.24;   8.91; 1000.28; 118.48; 100.80; -176.49;   2.08;  -4.30; -214.97; 25639.00; 20003.00; 19995.00; 19999.00; 20001.00; 20001.00;   1.00; 1000.32; 194792.00;   0.50;
1.10;   2.44; 1001.86; -100.27; 214.55; -447.74;   2.07;  -4.40; -214.90; 15647.00; 20055.00; 19941.00; 19999.00; 20003.00; 20000.00;   1.00; 1001.87; 194792.00;   0.50;
0.49;   8.54; 1001.25; -1342.78; 490.17; -968.36;   2.05;  -4.28; -214.87; 4098.00; 19996.00; 20001.00; 20001.00; 19998.00; 19999.00;   1.00; 1001.29; 194792.00;   0.50;
0.61;   9.39; 999.67; 905.97; 131.42; -850.24;   2.04;  -4.29; -214.80; 15169.00; 20002.00; 19999.00; 20034.00; 19964.00; 19995.00;   1.00; 999.71; 194792.00;   0.50;
0.61;   7.44; 996.74; -393.40; 538.30; -1020.86;   2.04;  -4.37; -214.74; 41335.00; 20001.00; 20017.00; 19980.00; 20003.00; 19995.00;   1.00; 996.77; 194792.00;   0.50;
0.98;   8.05; 995.76; -2847.77; 442.05; -93.36;   2.04;  -4.25; -214.72; 45921.00; 20003.00; 19995.00; 20003.00; 19995.00; 19999.00;   1.00; 995.80; 194792.00;   0.50;
1.22;   5.49; 993.08; -927.15; 407.05; -172.11;   2.05;  -4.22; -214.72; 30104.00; 20001.00; 20002.00; 19999.00; 19997.00; 20003.00;   1.00; 993.10; 194792.00;   0.50;
0.98;   9.76; 990.88; 1185.97; 175.17; -508.99;   2.06;  -4.26; -214.70; 45190.00; 19996.00; 20001.00; 20001.00; 20024.00; 19971.00;   1.00; 990.93; 194792.00;   0.50;
10:00:59
1.22;   7.20; 992.35; -520.28; 192.67; -434.61;   2.06;  -4.21; -214.67; 1259.00; 20001.00; 20000.00; 20001.00; 20001.00; 20011.00;   1.00; 992.37; 194792.00;   0.50;
1.22;   6.10; 992.96; 870.97; 127.05; -631.49;   2.04;  -4.27; -214.61; 85472.00; 19987.00; 19997.00; 19999.00; 20001.00; 19999.00;   1.00; 992.98; 194013.00;   0.50;
1.10;   6.83; 993.57; -1255.28; 393.92; -443.36;   2.05;  -4.27; -214.60; 2035.00; 20003.00; 19998.00; 19997.00; 20015.00; 19994.00;   1.00; 993.59; 194013.00;   0.50;
1.22;   6.95; 992.84; -1154.65; 595.17; -578.99;   2.06;  -4.15; -214.60; 16279.00; 19992.00; 20000.00; 19995.00; 20001.00; 20003.00;   1.00; 992.86; 194013.00;   0.50;
0.98;   8.91; 991.37; 525.35; 227.67; -592.11;   2.06;  -4.16; -214.57; 15203.00; 19994.00; 20070.00; 19931.00; 20000.00; 20000.00;   1.00; 991.41; 194013.00;   0.50;
1.22;  11.59; 992.71; -585.90;  70.17; -495.86;   2.05;  -4.16; -214.53; 5101.00; 19998.00; 19999.00; 19999.00; 20003.00; 19997.00;   1.00; 992.78; 194013.00;   0.50;
1.22;  10.49; 991.62; 149.10; 253.92; -535.24;   2.04;  -4.15; -214.51; 22824.00; 19998.00; 19999.00; 20001.00; 20002.00; 19995.00;   1.00; 991.67; 194013.00;   0.50;
1.22;   6.59; 989.66; -616.53; 232.05; -167.74;   2.05;  -4.16; -214.50; 2944.00; 20001.00; 19998.00; 19999.00; 20003.00; 19995.00;   1.00; 989.69; 194013.00;   0.50;
1.34;   4.39; 991.74; 1566.60; -402.33; 405.39;   2.02;  -4.09; -214.51; 22484.00; 20235.00; 19763.00; 19999.00; 20001.00; 20003.00;   1.00; 991.75; 194013.00;   0.50;
1.46;   4.51; 990.64; -2532.77; -12.95; 764.14;   2.02;  -4.03; -214.46; 2468.00; 19998.00; 19998.00; 19997.00; 19999.00; 20001.00;   1.00; 990.65; 194013.00;   0.50;
10:01:00
1.10;  10.13; 992.23; -2825.90; 673.92; -220.24;   2.02;  -3.96; -214.48; 11543.00; 20001.00; 19999.00; 20001.00; 20001.00; 19998.00;   1.00; 992.28; 194013.00;   0.50;
0.98;  10.00; 990.15; 2389.10; -39.20; -491.49;   2.04;  -4.03; -214.48; 28729.00; 20001.00; 19995.00; 20001.00; 20001.00; 19997.00;   1.00; 990.20; 195509.00;   0.50;
1.59;   7.93; 987.83; 507.85; 131.42; -417.11;   2.05;  -4.16; -214.44; 12847.00; 20001.00; 19998.00; 20047.00; 19956.00; 20034.00;   1.00; 987.87; 195509.00;   0.50;
1.59;   7.69; 987.96; -3228.40; 468.30; -443.36;   2.02;  -4.06; -214.40; 22798.00; 19964.00; 19998.00; 19997.00; 20005.00; 19998.00;   1.00; 987.99; 195509.00;   0.50;
0.98;   5.86; 994.30; 472.85; 323.92; -1082.11;   2.01;  -3.99; -214.39; 3240.00; 19998.00; 19999.00; 19997.00; 20002.00; 19997.00;   1.00; 994.32; 195509.00;   0.50;
0.61;  11.35; 995.28; 573.47; 302.05; -893.99;   2.02;  -4.10; -214.36; 18055.00; 19998.00; 20001.00; 20002.00; 19995.00; 20003.00;   1.00; 995.34; 195509.00;   0.50;
1.46;   5.86; 990.40; -2760.27; 1115.80; -539.61;   2.03;  -4.03; -214.32; 4976.00; 19995.00; 20048.00; 19951.00; 19999.00; 20003.00;   1.00; 990.41; 195509.00;   0.50;
1.46;   5.86; 990.27; 1689.10; 288.92; -749.61;   2.06;  -4.02; -214.34; 1750.00; 19995.00; 20003.00; 19998.00; 20020.00; 19981.00;   1.00; 990.29; 195509.00;   0.50;
1.59;   8.78; 984.05; 2585.98; 236.42; -434.61;   2.09;  -4.15; -214.31; 21946.00; 19998.00; 19997.00; 20006.00; 20045.00; 19950.00;   1.00; 984.09; 195509.00;   0.50;
1.34;  11.22; 981.98; -1635.90; 232.05;  86.01;   2.10;  -4.15; -214.28; 24110.00; 19997.00; 19999.00; 20003.00; 19997.00; 20001.00;   1.00; 982.04; 195509.00;   0.50;
10:01:01
1.95;   8.78; 980.15; -2296.52; 783.30; 777.26;   2.09;  -3.98; -214.26; 5198.00; 19999.00; 19998.00; 20003.00; 19998.00; 20253.00;   1.00; 980.19; 195509.00;   0.50;
2.68;  -0.12; 979.42; 660.97; 1942.68; -355.86;   2.27;  -4.05; -214.32; 23785.00; 19745.00; 20002.00; 19997.00; 20003.00; 20058.00;   0.99; 979.42; 195509.00;   0.50;
2.07;  10.98; 973.80; 586.60; 1562.05; -259.61;   2.54;  -4.22; -214.49; 5360.00; 19939.00; 19995.00; 20001.00; 20002.00; 19999.00;   1.00; 973.87; 196991.00;   0.50;
2.20;  11.96; 973.80; -1434.65; -511.70; 1499.14;   2.64;  -4.20; -214.56; 14805.00; 19995.00; 20001.00; 20001.00; 19997.00; 20003.00;   1.00; 973.88; 196991.00;   0.50;
2.68;   2.68; 976.00; 179.73; -1846.07; 1888.51;   2.52;  -4.17; -214.47; 1887.00; 19997.00; 20002.00; 19998.00; 20001.00; 19995.00;   0.99; 976.01; 196991.00;   0.50;
2.56;   4.88; 978.81; -130.90; -708.58; 768.51;   2.41;  -4.22; -214.41; 5567.00; 20003.00; 20048.00; 19950.00; 20001.00; 19998.00;   1.00; 978.82; 196991.00;   0.50;
2.07;   9.15; 979.17; -809.03; 109.55; 331.01;   2.42;  -4.34; -214.42; 6139.00; 19999.00; 20001.00; 19997.00; 20045.00; 19960.00;   1.00; 979.22; 196991.00;   0.50;
1.59;  11.59; 978.93; -1250.90; 192.67; 418.51;   2.45;  -4.28; -214.46; 11760.00; 19995.00; 20001.00; 19999.00; 20001.00; 19999.00;   1.00; 979.00; 196991.00;   0.50;
1.71;  11.47; 978.68; 512.22; 354.55; 733.51;   2.47;  -4.19; -214.45; 6126.00; 20001.00; 19997.00; 20007.00; 19992.00; 20003.00;   1.00; 978.75; 196991.00;   0.50;
1.95;  10.13; 980.27; -1837.15; 827.05; -644.61;   2.63;  -4.38; -214.53; 87323.00; 20008.00; 19987.00; 19999.00; 19999.00; 20000.00;   1.00; 980.32; 196991.00;   0.50;
10:01:02
1.83;   7.32; 980.76; -874.65; -520.45; 746.64;   2.58;  -4.16; -214.57; 48647.00; 19999.00; 20003.00; 19998.00; 19997.00; 19999.00;   1.00; 980.79; 196991.00;   0.50;
2.32;   2.44; 984.05; -17.15; -306.08; -408.36;   2.50;  -4.19; -214.49; 35641.00; 19999.00; 20003.00; 19995.00; 20003.00; 19995.00;   1.00; 984.06; 195052.00;   0.50;
2.32;   2.44; 984.05; 2651.60; -183.58; -1852.11;   2.44;  -4.33; -214.39; 136277.00; 19999.00; 19999.00; 19999.00; 19999.00; 20034.00;   1.00; 984.06; 195052.00;   0.50;
2.32;   2.20; 984.91; -4182.15; 997.67; -600.86;   2.45;  -4.34; -214.39; 55936.00; 19964.00; 19999.00; 20003.00; 20035.00; 19963.00;   1.00; 984.91; 195052.00;   0.50;
1.83;   4.39; 986.25; -1574.65;  65.80; 125.39;   2.43;  -4.19; -214.38; 25132.00; 20001.00; 19998.00; 19999.00; 20036.00; 19961.00;   1.00; 986.26; 195052.00;   0.50;
1.95;   9.39; 984.30; 1689.10; -21.70; -364.61;   2.40;  -4.19; -214.36; 7492.00; 20003.00; 19995.00; 19999.00; 20003.00; 19997.00;   1.00; 984.34; 195052.00;   0.50;
1.46;  10.74; 987.96; -774.03;  83.30; 138.51;   2.42;  -4.30; -214.34; 35297.00; 20037.00; 19962.00; 20003.00; 20011.00; 19983.00;   1.00; 988.02; 195052.00;   0.50;
1.59;   7.93; 989.18; -835.28;  78.92; 584.76;   2.40;  -4.23; -214.35; 1591.00; 20001.00; 20028.00; 19973.00; 19997.00; 20001.00;   1.00; 989.21; 195052.00;   0.50;
0.73;   7.93; 990.52; -380.27; -30.45; 755.39;   2.40;  -4.25; -214.34; 36286.00; 20052.00; 20015.00; 19953.00; 19979.00; 19998.00;   1.00; 990.55; 195052.00;   0.50;
0.73;   7.44; 993.08; -962.15; -222.95; 956.64;   2.41;  -4.28; -214.35; 33913.00; 20175.00; 19826.00; 19995.00; 20104.00; 19937.00;   1.00; 993.11; 195052.00;   0.50;
10:01:03
0.73;   9.15; 996.01; -1985.90; -21.70; 1131.64;   2.40;  -4.17; -214.38; 14089.00; 19964.00; 19996.00; 20001.00; 19997.00; 20001.00;   1.00; 996.05; 195052.00;   0.50;
0.85;  10.74; 994.67; 980.35; -380.45; 834.14;   2.40;  -4.20; -214.39; 46287.00; 20002.00; 19995.00; 20003.00; 19995.00; 19999.00;   1.00; 994.72; 195985.00;   0.50;
0.49;  11.47; 994.42; -187.77; -144.20; 532.26;   2.40;  -4.32; -214.40; 7787.00; 20003.00; 19995.00; 19999.00; 19999.00; 20003.00;   1.00; 994.49; 195985.00;   0.50;
0.73;  10.74; 994.54; -2432.15; 166.42; 720.39;   2.39;  -4.25; -214.41; 75054.00; 19995.00; 20003.00; 19995.00; 20029.00; 19972.00;   1.00; 994.60; 195985.00;   0.50;
0.98;   6.83; 995.76; -74.02; -183.58; 274.14;   2.36;  -4.20; -214.41; 54946.00; 19999.00; 20001.00; 19999.00; 20001.00; 20042.00;   1.00; 995.79; 195985.00;   0.50;
0.73;   7.32; 998.45; -332.15; -74.20; 409.76;   2.36;  -4.27; -214.40; 24346.00; 19954.00; 20001.00; 20006.00; 19995.00; 20003.00;   1.00; 998.48; 195985.00;   0.50;
0.49;   9.88; 997.84; -1189.65; 127.05; 449.14;   2.35;  -4.25; -214.39; 46925.00; 19994.00; 20001.00; 20001.00; 20012.00; 19982.00;   1.00; 997.89; 195985.00;   0.50;
0.00;  12.44; 999.18; -463.40; 227.67; 173.51;   2.35;  -4.25; -214.40; 13508.00; 19999.00; 20003.00; 19995.00; 20002.00; 20017.00;   1.00; 999.26; 195985.00;   0.50;
0.37;   8.78; 999.91; -515.90;  83.30; 204.14;   2.36;  -4.24; -214.40; 3458.00; 19982.00; 19997.00; 20003.00; 19997.00; 20003.00;   1.00; 999.95; 195985.00;   0.50;
0.49;   7.32; 1000.03; -765.28;  57.05; 331.01;   2.35;  -4.23; -214.39; 3314.00; 19998.00; 19995.00; 20003.00; 19995.00; 20001.00;   1.00; 1000.06; 195985.00;   0.50;
10:01:04
0.49;   9.39; 1000.16; -752.15; 140.17; 239.14;   2.33;  -4.19; -214.38; 6342.00; 20001.00; 19997.00; 20003.00; 20002.00; 19998.00;   1.00; 1000.20; 195985.00;   0.50;
0.12;  10.61; 998.94; -599.03;  57.05; 226.01;   2.34;  -4.20; -214.38; 33718.00; 19997.00; 20002.00; 20037.00; 19961.00; 19995.00;   1.00; 998.99; 195014.00;   0.50;
0.00;   8.66; 999.91; -415.27;  39.55; 383.51;   2.33;  -4.20; -214.37; 30854.00; 20003.00; 19995.00; 20032.00; 20015.00; 19996.00;   1.00; 999.95; 195014.00;   0.50;
0.37;   6.95; 999.91; -572.78;  17.67; 475.39;   2.32;  -4.19; -214.37; 28968.00; 19955.00; 20002.00; 20046.00; 19950.00; 20011.00;   1.00; 999.94; 195014.00;   0.50;
0.24;  10.00; 999.91; -87.15; -170.45; 541.01;   2.31;  -4.18; -214.37; 44799.00; 19989.00; 20001.00; 19999.00; 19998.00; 20123.00;   1.00; 999.96; 195014.00;   0.50;
0.24;  12.57; 999.42; -1124.03; 135.80; 676.64;   2.31;  -4.20; -214.37; 12830.00; 19879.00; 19997.00; 20047.00; 19951.00; 20001.00;   1.00; 999.50; 195014.00;   0.50;
0.24;  11.35; 1000.52; -944.65;  22.05; 681.01;   2.30;  -4.13; -214.38; 50989.00; 20011.00; 19988.00; 20027.00; 19971.00; 19999.00;   1.00; 1000.59; 195014.00;   0.50;
0.49;  10.25; 1000.40;  92.23; -61.08; 484.14;   2.30;  -4.11; -214.39; 45115.00; 19999.00; 19999.00; 20001.00; 20001.00; 19997.00;   1.00; 1000.45; 195014.00;   0.50;
0.24;   9.27; 999.18; -231.52;  52.67; 580.39;   2.31;  -4.16; -214.39; 48916.00; 19999.00; 20001.00; 20002.00; 19998.00; 20000.00;   1.00; 999.22; 195014.00;   0.50;
0.24;   9.03; 1000.40; -1049.65;  -8.58; 825.39;   2.31;  -4.13; -214.40; 412.00; 19999.00; 20001.00; 19999.00; 20001.00; 19997.00;   1.00; 1000.44; 195014.00;   0.50;
10:01:05
0.49;   9.27; 999.79; -581.53; -122.33; 768.51;   2.30;  -4.10; -214.42; 35541.00; 20001.00; 20002.00; 19997.00; 20021.00; 19976.00;   1.00; 999.83; 195014.00;   0.50;
0.49;  10.25; 999.55; -117.77; -91.70; 698.51;   2.30;  -4.11; -214.42; 45631.00; 20003.00; 19995.00; 20003.00; 19996.00; 20039.00;   1.00; 999.60; 194490.00;   0.50;
0.49;   9.76; 999.91; -1211.53;  -8.58; 803.51;   2.31;  -4.11; -214.44; 23526.00; 19963.00; 19997.00; 20002.00; 19998.00; 19997.00;   1.00; 999.96; 194490.00;   0.50;
0.24;   8.91; 1001.01; -524.65; -113.58; 694.14;   2.30;  -4.06; -214.45; 8614.00; 19999.00; 20001.00; 20002.00; 19999.00; 20000.00;   1.00; 1001.05; 194490.00;   0.50;
0.49;   8.78; 1001.01;  52.85; -30.45; 615.39;   2.30;  -4.07; -214.46; 6895.00; 19996.00; 20002.00; 19998.00; 19997.00; 20001.00;   1.00; 1001.05; 194490.00;   0.50;
0.37;  10.13; 1001.13; -489.65; -152.95; 711.64;   2.30;  -4.10; -214.47; 896.00; 20047.00; 19955.00; 19998.00; 20001.00; 19995.00;   1.00; 1001.18; 194490.00;   0.50;
0.49;   9.76; 1000.03; -962.15; -122.33; 860.39;   2.30;  -4.07; -214.48; 3146.00; 20002.00; 20012.00; 19987.00; 19999.00; 20002.00;   1.00; 1000.08; 194490.00;   0.50;
0.49;   9.27; 1000.52; -183.40; -122.33; 864.76;   2.30;  -4.05; -214.51; 14836.00; 19995.00; 20003.00; 19995.00; 20003.00; 19998.00;   1.00; 1000.57; 194490.00;   0.50;
0.61;   9.39; 1000.03; -270.90; -104.83; 1210.39;   2.30;  -4.07; -214.52; 15339.00; 19997.00; 20003.00; 19995.00; 20001.00; 20004.00;   1.00; 1000.08; 194490.00;   0.50;
0.61;   9.52; 998.20;  74.73; -301.70; 943.51;   2.30;  -4.09; -214.54; 12637.00; 19995.00; 20002.00; 19998.00; 19997.00; 20003.00;   1.00; 998.25; 194490.00;   0.50;
10:01:06
0.85;   9.03; 998.69; -717.15; -152.95; 1341.64;   2.31;  -4.09; -214.57; 9436.00; 19995.00; 20001.00; 20002.00; 19999.00; 19998.00;   1.00; 998.73; 194490.00;   0.50;
0.61;  10.74; 996.86; -415.27; -174.83; 1324.14;   2.31;  -4.04; -214.60; 36576.00; 19997.00; 20003.00; 20004.00; 19993.00; 20097.00;   1.00; 996.92; 195725.00;   0.50;
0.73;   9.15; 997.59; -104.65; -271.08; 1315.39;   2.31;  -4.11; -214.61; 33814.00; 19899.00; 20001.00; 20002.00; 19995.00; 20002.00;   1.00; 997.64; 195725.00;   0.50;
0.98;   7.69; 996.86; -1080.28; -109.20; 1359.14;   2.31;  -4.06; -214.64; 3339.00; 19997.00; 20008.00; 19993.00; 20148.00; 19852.00;   1.00; 996.89; 195725.00;   0.50;
0.73;   8.30; 997.59; 254.10; -179.20; 1136.01;   2.32;  -4.08; -214.66; 51000.00; 20038.00; 19961.00; 19999.00; 20001.00; 19997.00;   1.00; 997.63; 195725.00;   0.50;
0.61;  10.37; 997.72; -459.02; -100.45; 1039.76;   2.32;  -4.11; -214.67; 12504.00; 20001.00; 20002.00; 19997.00; 20002.00; 19997.00;   1.00; 997.77; 195725.00;   0.50;
0.37;  10.37; 999.06; -555.28; -82.95; 1031.01;   2.32;  -4.08; -214.68; 45259.00; 20002.00; 19995.00; 19940.00; 20001.00; 19997.00;   1.00; 999.11; 195725.00;   0.50;
0.37;  10.37; 999.06; -424.02; -39.20; 1052.89;   2.32;  -4.09; -214.70; 145369.00; 19999.00; 19999.00; 19999.00; 19999.00; 19999.00;   1.00; 999.11; 195725.00;   0.50;
0.49;   9.88; 998.69; -874.65; -135.45; 1039.76;   2.32;  -4.07; -214.71; 8667.00; 19999.00; 19999.00; 20020.00; 19984.00; 20056.00;   1.00; 998.74; 195725.00;   0.50;
0.61;   9.03; 998.45; -161.52; -209.83; 1031.01;   2.33;  -4.08; -214.73; 33785.00; 19975.00; 19965.00; 19997.00; 20008.00; 19991.00;   1.00; 998.49; 195725.00;   0.50;
10:01:07
0.61;   9.27; 997.96; -747.78; -65.45; 1083.51;   2.33;  -4.11; -214.73; 31803.00; 20044.00; 19957.00; 20001.00; 19999.00; 20001.00;   1.00; 998.00; 195725.00;   0.50;
0.49;   9.15; 997.23; -2602.77;  74.55; 1026.64;   2.32;  -4.02; -214.76; 27840.00; 19999.00; 20001.00; 20083.00; 19916.00; 20001.00;   1.00; 997.27; 194987.00;   0.50;
0.73;   9.52; 996.74; 1999.72; -389.20; 549.76;   2.31;  -3.98; -214.75; 10742.00; 19997.00; 20001.00; 20001.00; 20012.00; 19989.00;   1.00; 996.79; 194987.00;   0.50;
0.73;   9.27; 996.25; 1479.10; -271.08; 842.89;   2.33;  -4.23; -214.72; 8047.00; 19998.00; 19997.00; 20003.00; 19995.00; 20003.00;   1.00; 996.30; 194987.00;   0.50;
0.73;   9.76; 995.76; -4081.52;  83.30; 1608.51;   2.31;  -4.09; -214.76; 6635.00; 20001.00; 19995.00; 20001.00; 20001.00; 19997.00;   1.00; 995.81; 194987.00;   0.50;
0.85;   9.15; 998.20; -931.53; -135.45; 1258.51;   2.30;  -3.91; -214.81; 2530.00; 20002.00; 19998.00; 19999.00; 20002.00; 19997.00;   1.00; 998.25; 194987.00;   0.50;
0.85;   9.15; 998.20; 2257.85; -341.08; 720.39;   2.31;  -4.09; -214.79; 673.00; 19998.00; 19999.00; 19999.00; 19999.00; 19999.00;   1.00; 998.25; 194987.00;   0.50;
0.73;   9.88; 997.35; -1215.90; -74.20; 956.64;   2.31;  -4.14; -214.77; 15098.00; 20003.00; 19995.00; 19993.00; 20001.00; 20001.00;   1.00; 997.40; 194987.00;   0.50;
0.61;   9.15; 995.52; -1342.78; -82.95; 1092.26;   2.30;  -4.00; -214.80; 14451.00; 19997.00; 20003.00; 20002.00; 19993.00; 20003.00;   1.00; 995.56; 194987.00;   0.50;
0.73;   9.03; 998.20; 634.72; -249.20; 974.14;   2.31;  -4.06; -214.81; 28532.00; 19995.00; 20001.00; 20001.00; 20001.00; 19995.00;   1.00; 998.25; 194987.00;   0.50;
10:01:08
0.85;   8.91; 995.15; -179.02; -345.45; 1293.51;   2.32;  -4.11; -214.82; 24480.00; 20000.00; 20001.00; 20001.00; 19999.00; 20001.00;   1.00; 995.19; 194987.00;   0.50;
0.98;   9.03; 996.50; -1194.03; -78.58; 1499.14;   2.31;  -4.05; -214.85; 39471.00; 19999.00; 19998.00; 19999.00; 20003.00; 19997.00;   1.00; 996.54; 194987.00;   0.50;
0.49;   9.39; 996.98;   0.35; -135.45; 1140.39;   2.31;  -4.03; -214.86; 37484.00; 20001.00; 19998.00; 19997.00; 20003.00; 20006.00;   1.00; 997.03; 198031.00;   0.50;
0.73;   9.15; 998.45; -25.90; -187.95; 1004.76;   2.31;  -4.08; -214.85; 5387.00; 19993.00; 19999.00; 19995.00; 20003.00; 19998.00;   1.00; 998.49; 198031.00;   0.50;
0.61;   9.64; 997.35; -524.65; -82.95; 1136.01;   2.30;  -4.08; -214.85; 20240.00; 20037.00; 19959.00; 19999.00; 20001.00; 20001.00;   1.00; 997.40; 198031.00;   0.50;
0.49;   8.78; 996.01; -634.03; -113.58; 1206.01;   2.30;  -4.05; -214.86; 1236.00; 19997.00; 20003.00; 19998.00; 20001.00; 19998.00;   1.00; 996.05; 198031.00;   0.50;
0.73;   9.27; 995.52; -559.65; -209.83; 1022.26;   2.30;  -4.05; -214.86; 33475.00; 20044.00; 19956.00; 19997.00; 20017.00; 19980.00;   1.00; 995.56; 198031.00;   0.50;
0.85;  10.74; 994.79; -1110.90;  61.42; 786.01;   2.29;  -4.03; -214.86; 31614.00; 20026.00; 19977.00; 19999.00; 19997.00; 20001.00;   1.00; 994.85; 198031.00;   0.50;
0.98;   7.32; 993.57; -865.90;  39.55; 619.76;   2.29;  -4.01; -214.86; 11932.00; 19997.00; 20004.00; 19997.00; 20271.00; 19732.00;   1.00; 993.60; 198031.00;   0.50;
0.98;   9.88; 993.69;  26.60; -131.08; 672.26;   2.28;  -4.03; -214.84; 4787.00; 19995.00; 20002.00; 19995.00; 20003.00; 20017.00;   1.00; 993.74; 198031.00;   0.50;
10:01:09
1.22;   8.91; 990.40; -647.15; -74.20; 1026.64;   2.28;  -4.04; -214.83; 41223.00; 19980.00; 19998.00; 20002.00; 19996.00; 19998.00;   1.00; 990.44; 198031.00;   0.50;
1.22;   7.08; 992.10; -984.03; -26.08; 1232.26;   2.27;  -3.98; -214.83; 263.00; 20003.00; 19997.00; 20001.00; 20001.00; 19995.00;   1.00; 992.13; 195220.00;   0.50;
0.98;   7.93; 993.93; 100.98; -205.45; 912.89;   2.26;  -3.99; -214.82; 20538.00; 20001.00; 19998.00; 20003.00; 19995.00; 20047.00;   1.00; 993.97; 195220.00;   0.50;
0.85;   9.27; 994.91; -550.90; -30.45; 969.76;   2.26;  -4.01; -214.80; 32571.00; 19951.00; 20001.00; 20001.00; 20188.00; 19812.00;   1.00; 994.95; 195220.00;   0.50;
0.49;  10.37; 995.28; -1215.90; 118.30; 982.89;   2.25;  -3.97; -214.80; 9038.00; 20012.00; 19985.00; 19999.00; 20003.00; 19998.00;   1.00; 995.33; 195220.00;   0.50;
0.37;  10.74; 995.64; -288.40; -144.20; 821.01;   2.25;  -3.95; -214.80; 8541.00; 19999.00; 20001.00; 20001.00; 19995.00; 20003.00;   1.00; 995.70; 195220.00;   0.50;
0.49;   8.78; 997.84;  22.23; -222.95; 891.01;   2.24;  -3.97; -214.77; 10051.00; 19995.00; 20001.00; 20001.00; 19999.00; 20002.00;   1.00; 997.88; 195220.00;   0.50;
0.61;   8.42; 998.45; -756.53; -26.08; 921.64;   2.23;  -3.98; -214.76; 52023.00; 19999.00; 19996.00; 20001.00; 20001.00; 19997.00;   1.00; 998.48; 195220.00;   0.50;
0.49;  10.25; 997.96; -1194.03;  22.05; 974.14;   2.22;  -3.93; -214.76; 4918.00; 19999.00; 20001.00; 20001.00; 19999.00; 20004.00;   1.00; 998.01; 195220.00;   0.50;
0.24;  10.98; 997.84; 149.10; -126.70; 786.01;   2.22;  -3.92; -214.75; 2122.00; 19995.00; 20030.00; 19971.00; 19997.00; 20039.00;   1.00; 997.90; 195220.00;   0.50;
10:01:10
0.37;   9.52; 998.81; 219.10; -104.83; 772.89;   2.22;  -3.97; -214.73; 38757.00; 19963.00; 20000.00; 19997.00; 20001.00; 19997.00;   1.00; 998.86; 195220.00;   0.50;
0.61;   9.15; 999.18; -1075.90; -126.70; 1109.76;   2.20;  -3.95; -214.72; 931.00; 20059.00; 19933.00; 20003.00; 19998.00; 20000.00;   1.00; 999.22; 194750.00;   0.50;
0.24;   9.64; 998.08; -1115.28; -30.45; 1000.39;   2.19;  -3.89; -214.72; 3649.00; 20001.00; 19995.00; 20003.00; 19997.00; 20002.00;   1.00; 998.13; 194750.00;   0.50;
0.37;  10.37; 998.45; 280.35;  -8.58; 711.64;   2.20;  -3.90; -214.73; 7016.00; 19998.00; 20001.00; 19995.00; 20003.00; 19999.00;   1.00; 998.50; 194750.00;   0.50;
0.49;   9.27; 998.20; 324.10; -257.95; 956.64;   2.20;  -3.96; -214.72; 10614.00; 19999.00; 19998.00; 20001.00; 19999.00; 20015.00;   1.00; 998.25; 194750.00;   0.50;
0.49;   9.15; 999.42; -1609.65; -144.20; 1411.64;   2.19;  -3.93; -214.71; 746.00; 19979.00; 20001.00; 20001.00; 19999.00; 20002.00;   1.00; 999.47; 194750.00;   0.50;
0.12;  10.13; 1000.16; -454.65; -82.95; 1341.64;   2.17;  -3.86; -214.72; 35771.00; 19998.00; 20001.00; 19995.00; 20003.00; 19995.00;   1.00; 1000.21; 194750.00;   0.50;
0.24;  10.25; 999.06; 1234.10; -306.08; 1188.51;   2.19;  -3.90; -214.73; 2610.00; 20001.00; 20001.00; 20055.00; 19945.00; 19999.00;   1.00; 999.11; 194750.00;   0.50;
0.12;   9.76; 999.79; -305.90; -297.33; 1429.14;   2.19;  -3.92; -214.72; 2323.00; 20002.00; 19995.00; 20001.00; 20001.00; 20009.00;   1.00; 999.84; 194750.00;   0.50;
0.12;  10.13; 999.91; -620.90; -240.45; 1477.26;   2.17;  -3.87; -214.71; 21046.00; 19988.00; 20003.00; 19998.00; 19999.00; 20001.00;   1.00; 999.96; 194750.00;   0.50;
10:01:11
0.24;  10.49; 1000.16;  -8.40; -174.83; 1144.76;   2.17;  -3.89; -214.72; 44079.00; 19997.00; 20001.00; 20002.00; 19995.00; 20002.00;   1.00; 1000.21; 194750.00;   0.50;
0.37;   9.88; 1000.03; -743.40;  17.67; 1092.26;   2.17;  -3.87; -214.72; 53440.00; 20001.00; 19995.00; 20003.00; 19995.00; 19999.00;   1.00; 1000.08; 195825.00;   0.50;
