ESTABILIDAD;06/10/2025 09:44:32;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
9.88;   4.03; 1006.62; -427.17; -477.66; 1772.40;  -3.72;  -0.87; -261.76; 14047.00; 20021.00; 19974.00; 19999.00; 19999.00; 20003.00;   0.98; 1006.68; 195625.00;   0.50;
9.88;   3.17; 1005.65; 194.08; -530.16; 1190.53;  -3.71;  -0.88; -261.78; 11182.00; 19996.00; 19999.00; 19999.00; 20005.00; 19997.00;   0.98; 1005.70; 195625.00;   0.50;
9.15;   3.90; 1006.62; 469.70; -464.54; 1199.28;  -3.69;  -0.91; -261.82; 8801.00; 19996.00; 19999.00; 20003.00; 19996.00; 20037.00;   0.98; 1006.67; 195625.00;   0.50;
8.66;   5.12; 1006.13; 649.08; -766.41; 1024.28;  -3.68;  -0.93; -261.82; 7498.00; 19966.00; 20062.00; 19933.00; 20005.00; 19993.00;   0.98; 1006.18; 195625.00;   0.50;
8.66;   5.12; 1006.13; 277.20; -460.16; 792.40;  -3.67;  -0.94; -261.81; 107485.00; 20001.00; 20022.00; 19975.00; 19999.00; 19999.00;   0.98; 1006.18; 195625.00;   0.50;
09:45:07
8.42;   6.59; 1006.99; -160.30; -53.29;  53.02;  -3.67;  -0.94; -261.81; 35573.00; 19999.00; 19999.00; 20003.00; 20000.00; 19996.00;   0.98; 1007.04; 195625.00;   0.50;
8.30;   6.22; 1006.13; -628.42;  25.46; -1010.10;  -3.65;  -0.94; -261.81; 82952.00; 19999.00; 20003.00; 19996.00; 20001.00; 19998.00;   0.98; 1006.19; 195625.00;   0.50;
8.42;   6.47; 1006.62; 163.45; -307.04; -310.10;  -3.66;  -0.94; -261.77; 75269.00; 20175.00; 19827.00; 19996.00; 19999.00; 19999.00;   0.98; 1006.68; 196074.00;   0.50;
7.56;   5.61; 1005.77; -50.92;   3.59; -493.85;  -3.63;  -1.01; -261.77; 78547.00; 19999.00; 20001.00; 19998.00; 20002.00; 19997.00;   0.99; 1005.81; 196074.00;   0.50;
8.17;   5.61; 1005.52; -799.05; -390.16; 753.03;  -3.59;  -1.05; -261.79; 95208.00; 20002.00; 19996.00; 20000.00; 19998.00; 19999.00;   0.99; 1005.57; 196074.00;   0.50;
7.56;   4.88; 1005.28; -1157.80; -534.54; 1890.53;  -3.56;  -1.05; -261.81; 7052.00; 19999.00; 20003.00; 19996.00; 20003.00; 20000.00;   0.99; 1005.32; 196074.00;   0.50;
10.86;   3.78; 1007.35; -934.67; -359.54; 2503.02;  -3.53;  -1.02; -261.85; 4869.00; 20020.00; 19979.00; 19999.00; 19996.00; 20003.00;   0.98; 1007.42; 196074.00;   0.50;
10.00;   3.90; 1006.50; -243.42; -538.91; 1982.40;  -3.52;  -0.99; -261.89; 30939.00; 19996.00; 20003.00; 19996.00; 20066.00; 19933.00;   0.98; 1006.56; 196074.00;   0.50;
10.00;   3.90; 1006.50; 832.83; -880.16; 1816.15;  -3.50;  -0.99; -261.90; 130864.00; 19999.00; 20003.00; 19996.00; 20002.00; 19997.00;   0.98; 1006.56; 196074.00;   0.50;
10.00;   3.90; 1006.50; 1112.82; -569.54; 1444.28;  -3.48;  -1.02; -261.89; 231062.00; 19999.00; 19999.00; 19999.00; 20024.00; 19975.00;   0.98; 1006.56; 196074.00;   0.50;
09:45:08
9.15;   5.37; 1005.40; 684.08; -70.79; 792.40;  -3.47;  -1.05; -261.90; 11767.00; 19999.00; 20003.00; 20000.00; 20000.00; 20000.00;   0.98; 1005.46; 196074.00;   0.50;
10.13;   6.22; 1006.99; -322.17; 239.84; -21.35;  -3.44;  -1.07; -261.90; 59342.00; 19996.00; 20003.00; 20000.00; 19999.00; 19996.00;   0.98; 1007.06; 196150.00;   0.50;
8.05;   5.49; 1007.23; -956.55; 222.34; -327.60;  -3.42;  -1.05; -261.87; 22746.00; 20003.00; 20045.00; 19950.00; 19999.00; 20003.00;   0.99; 1007.28; 196150.00;   0.50;
9.52;   4.03; 1006.01; -908.42;   3.59; -349.48;  -3.42;  -1.03; -261.83; 4826.00; 19996.00; 20002.00; 19996.00; 20005.00; 19997.00;   0.98; 1006.07; 196150.00;   0.50;
9.15;   4.15; 1007.23; -1017.80; 204.84; -196.35;  -3.43;  -1.01; -261.81; 2410.00; 20000.00; 20000.00; 19996.00; 20003.00; 20069.00;   0.98; 1007.28; 196150.00;   0.50;
8.54;   3.66; 1005.77; -1061.55;  77.96;  22.40;  -3.42;  -1.00; -261.80; 68779.00; 19931.00; 20000.00; 19996.00; 19999.00; 19999.00;   0.98; 1005.81; 196150.00;   0.50;
10.25;   5.98; 1005.65; -549.67; -307.04; 438.02;  -3.41;  -0.99; -261.80; 14365.00; 20003.00; 19996.00; 20003.00; 19996.00; 19999.00;   0.98; 1005.72; 196150.00;   0.50;
9.64;   6.34; 1007.11; 194.08; -525.79; 1116.15;  -3.40;  -0.99; -261.80; 12883.00; 20003.00; 20000.00; 19996.00; 20003.00; 19996.00;   0.98; 1007.18; 196150.00;   0.50;
9.03;   5.86; 1005.16; 697.20; -342.04; 1334.90;  -3.38;  -1.00; -261.83; 61267.00; 20001.00; 19998.00; 20010.00; 19992.00; 20018.00;   0.98; 1005.22; 196150.00;   0.50;
9.52;   5.61; 1005.65; 618.45; -237.04; 1334.90;  -3.34;  -1.01; -261.85; 25460.00; 19978.00; 19999.00; 20003.00; 20008.00; 19987.00;   0.98; 1005.71; 196150.00;   0.50;
09:45:09
8.78;   4.51; 1007.48; 495.95; -337.66; 945.53;  -3.31;  -1.03; -261.87; 21308.00; 19999.00; 19999.00; 20003.00; 20027.00; 19972.00;   0.98; 1007.52; 196150.00;   0.50;
8.91;   4.27; 1005.77; 242.20; -495.16; 669.90;  -3.30;  -1.04; -261.86; 812.00; 19996.00; 20018.00; 19984.00; 19998.00; 20001.00;   0.98; 1005.82; 196150.00;   0.50;
9.76;   4.88; 1005.28; -427.17; -136.41; 140.52;  -3.32;  -1.05; -261.84; 16267.00; 19998.00; 19999.00; 20001.00; 20001.00; 19996.00;   0.98; 1005.34; 196622.00;   0.50;
8.78;   5.73; 1005.28; -698.42; 292.34; -791.35;  -3.34;  -1.04; -261.78; 49040.00; 20003.00; 19996.00; 20003.00; 20012.00; 19984.00;   0.98; 1005.33; 196622.00;   0.50;
9.88;   5.12; 1005.04; -764.05; 607.34; -2068.85;  -3.35;  -1.03; -261.71; 11272.00; 19999.00; 20003.00; 19996.00; 20003.00; 20000.00;   0.98; 1005.10; 196622.00;   0.50;
8.30;   5.00; 1007.11; -680.92; 664.21; -1854.47;  -3.36;  -1.05; -261.63; 10675.00; 20037.00; 19958.00; 20003.00; 19996.00; 20003.00;   0.98; 1007.16; 196622.00;   0.50;
8.30;   5.00; 1007.11; -379.05; 419.21; -1570.10;  -3.36;  -1.07; -261.56; 110810.00; 19996.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.98; 1007.16; 196622.00;   0.50;
9.15;   5.00; 1006.99; -492.80;  47.34; -1062.60;  -3.37;  -1.08; -261.50; 23522.00; 19999.00; 20003.00; 20000.00; 20000.00; 19996.00;   0.98; 1007.04; 196622.00;   0.50;
9.03;   4.39; 1005.65; -580.30; -132.04; -283.85;  -3.38;  -1.05; -261.44; 3071.00; 19999.00; 20003.00; 19997.00; 20001.00; 20001.00;   0.98; 1005.70; 196622.00;   0.50;
8.91;   5.00; 1006.26; -304.67; -83.91; 341.77;  -3.40;  -1.03; -261.40; 35508.00; 19996.00; 20038.00; 19964.00; 20000.00; 19995.00;   0.98; 1006.31; 196622.00;   0.50;
09:45:10
10.00;   4.88; 1005.40; 692.83; -48.91; -34.48;  -3.40;  -1.07; -261.38; 31673.00; 20000.00; 19999.00; 19999.00; 20003.00; 19996.00;   0.98; 1005.46; 196622.00;   0.50;
9.64;   5.12; 1006.87; 968.45;  29.84; -576.97;  -3.38;  -1.13; -261.36; 28338.00; 20003.00; 19995.00; 19999.00; 20003.00; 19996.00;   0.98; 1006.93; 195585.00;   0.50;
9.76;   5.61; 1006.62; 1060.32;  69.21; -708.22;  -3.35;  -1.17; -261.34; 26666.00; 19999.00; 20003.00; 19996.00; 20047.00; 19951.00;   0.98; 1006.68; 195585.00;   0.50;
8.78;   5.37; 1006.50; 439.08; 261.71; -970.72;  -3.33;  -1.21; -261.30; 7456.00; 19999.00; 20003.00; 19996.00; 20007.00; 19991.00;   0.98; 1006.55; 195585.00;   0.50;
9.39;   5.61; 1006.50; -492.80; 777.96; -1889.47;  -3.32;  -1.22; -261.25; 5763.00; 20001.00; 20001.00; 19999.00; 19998.00; 20003.00;   0.98; 1006.56; 195585.00;   0.50;
9.52;   5.37; 1006.62; -344.05; 414.84; -1950.72;  -3.32;  -1.21; -261.21; 21605.00; 20027.00; 19972.00; 19996.00; 20003.00; 20000.00;   0.98; 1006.68; 195585.00;   0.50;
9.39;   4.64; 1006.01; -750.92; 226.71; -1775.72;  -3.35;  -1.18; -261.13; 18290.00; 19996.00; 19999.00; 20003.00; 19996.00; 20003.00;   0.98; 1006.07; 195585.00;   0.50;
9.03;   4.76; 1005.89; -1779.05; 659.84; -1320.72;  -3.37;  -1.14; -261.05; 16385.00; 19996.00; 20003.00; 19996.00; 20061.00; 19946.00;   0.98; 1005.94; 195585.00;   0.50;
9.03;   4.76; 1005.89; -1459.68; 602.96; -1355.72;  -3.38;  -1.10; -261.00; 116545.00; 19990.00; 19999.00; 19999.00; 20002.00; 19997.00;   0.98; 1005.94; 195585.00;   0.50;
9.27;   4.76; 1005.77; -995.92; 362.34; -1425.72;  -3.38;  -1.10; -260.93; 11763.00; 19999.00; 19999.00; 20003.00; 19996.00; 19999.00;   0.98; 1005.82; 195585.00;   0.50;
09:45:11
8.54;   4.64; 1006.74; 316.58; -368.29; -887.60;  -3.38;  -1.14; -260.88; 42080.00; 20003.00; 19995.00; 20003.00; 19996.00; 19999.00;   0.98; 1006.79; 195585.00;   0.50;
9.27;   5.12; 1006.99; 2762.20; -1081.41; 858.03;  -3.43;  -1.10; -260.84; 55657.00; 19999.00; 19999.00; 20003.00; 19996.00; 20001.00;   0.98; 1007.04; 195585.00;   0.50;
9.15;   4.88; 1006.99; 2429.70; -1217.04; 573.65;  -3.51;  -1.06; -260.73; 19105.00; 20002.00; 19996.00; 20002.00; 19999.00; 20039.00;   0.98; 1007.04; 196230.00;   0.50;
9.15;   4.88; 1006.99; -1258.43; -97.04; 1120.53;  -3.52;  -0.97; -260.68; 119055.00; 19958.00; 19999.00; 19999.00; 20002.00; 19997.00;   0.98; 1007.04; 196230.00;   0.50;
9.03;   4.88; 1006.62; -326.55; 305.46; 1326.15;  -3.40;  -0.93; -260.77; 31122.00; 20003.00; 19996.00; 20003.00; 20033.00; 19966.00;   0.98; 1006.67; 196230.00;   0.50;
8.17;   5.37; 1006.01; -29.05; 502.34; -423.85;  -3.30;  -0.98; -260.80; 46559.00; 19996.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.99; 1006.06; 196230.00;   0.50;
8.91;   5.61; 1006.62; 154.70; 926.71; -1591.97;  -3.22;  -1.01; -260.83; 11853.00; 19999.00; 19999.00; 20012.00; 19987.00; 20003.00;   0.98; 1006.68; 196230.00;   0.50;
9.15;   4.64; 1005.77; 675.33; 633.59; -1670.72;  -3.16;  -1.04; -260.81; 43218.00; 20000.00; 20000.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.82; 196230.00;   0.50;
9.15;   4.39; 1005.16; -177.80; -337.66; -708.22;  -3.13;  -1.10; -260.79; 5670.00; 20000.00; 20003.00; 19996.00; 20003.00; 19999.00;   0.98; 1005.21; 196230.00;   0.50;
8.78;   4.51; 1005.89; -2177.18; -127.66; -178.85;  -3.17;  -1.07; -260.75; 72444.00; 20001.00; 20000.00; 19996.00; 19999.00; 19999.00;   0.98; 1005.94; 196230.00;   0.50;
09:45:12
9.76;   5.12; 1006.38; -1945.30; 231.09; 127.40;  -3.22;  -1.00; -260.70; 68158.00; 19999.00; 19999.00; 20001.00; 19998.00; 19999.00;   0.98; 1006.44; 196230.00;   0.50;
8.91;   5.00; 1005.89; -1332.80; 305.46; -56.35;  -3.19;  -0.96; -260.66; 32005.00; 19999.00; 20004.00; 20034.00; 19975.00; 19990.00;   0.98; 1005.94; 196230.00;   0.50;
9.39;   5.61; 1005.89; 1550.32; -460.16; 792.40;  -3.16;  -0.95; -260.65; 64749.00; 19994.00; 20003.00; 19996.00; 19999.00; 19999.00;   0.98; 1005.95; 196871.00;   0.50;
9.52;   6.95; 1006.62; 4551.58; -1278.29; 1033.03;  -3.13;  -1.06; -260.65; 45309.00; 19999.00; 19999.00; 20003.00; 20012.00; 20002.00;   0.98; 1006.69; 196871.00;   0.50;
9.64;   5.25; 1006.26; 1545.95; -508.29; 704.90;  -3.11;  -1.20; -260.59; 26360.00; 19985.00; 19996.00; 19999.00; 19999.00; 20003.00;   0.98; 1006.32; 196871.00;   0.50;
8.91;   2.81; 1004.06; -2124.68; -346.41; 1667.40;  -3.11;  -1.18; -260.60; 57744.00; 19996.00; 20053.00; 19950.00; 19996.00; 19999.00;   0.98; 1004.10; 196871.00;   0.50;
7.20;   4.03; 1006.38; -1621.55; -1011.41; 1719.90;  -3.19;  -1.08; -260.58; 21016.00; 20101.00; 19900.00; 20001.00; 19996.00; 20003.00;   0.99; 1006.41; 196871.00;   0.50;
7.56;   4.88; 1006.13; -523.42; 423.59; 888.65;  -3.19;  -1.06; -260.53; 1432.00; 19996.00; 20029.00; 19969.00; 19999.00; 20003.00;   0.99; 1006.17; 196871.00;   0.50;
8.42;   6.22; 1008.45; 845.95;  86.71; -546.35;  -3.06;  -1.14; -260.64; 33548.00; 20000.00; 20018.00; 19982.00; 20000.00; 19999.00;   0.98; 1008.51; 196871.00;   0.50;
8.30;   5.49; 1006.74; -628.42; -552.04; -261.98;  -3.04;  -1.22; -260.63; 13605.00; 20001.00; 20000.00; 19996.00; 19999.00; 19999.00;   0.98; 1006.79; 196871.00;   0.50;
09:45:13
9.76;   5.12; 1004.91; -1709.05; -44.54; 398.65;  -3.09;  -1.18; -260.60; 62300.00; 20003.00; 19996.00; 20014.00; 19985.00; 19999.00;   0.98; 1004.97; 196871.00;   0.50;
9.52;   5.49; 1005.52; -155.92; 703.59; -275.10;  -3.10;  -1.15; -260.58; 24541.00; 19999.00; 19999.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.58; 196871.00;   0.50;
11.47;   4.88; 1005.89; -597.80; -250.16; -830.72;  -3.06;  -1.20; -260.60; 5352.00; 19999.00; 20000.00; 20000.00; 20009.00; 20022.00;   0.98; 1005.97; 198085.00;   0.50;
10.37;   4.76; 1005.04; -1394.05; -989.54; -82.60;  -3.11;  -1.19; -260.57; 38283.00; 20006.00; 19958.00; 20003.00; 20002.00; 20001.00;   0.98; 1005.10; 198085.00;   0.50;
9.88;   5.61; 1006.87; -90.30; -1448.91; 1540.53;  -3.22;  -1.16; -260.52; 19124.00; 19991.00; 20003.00; 19996.00; 20003.00; 20000.00;   0.98; 1006.93; 198085.00;   0.50;
8.54;   4.76; 1006.38; 1296.57; -1427.04; 2161.77;  -3.34;  -1.17; -260.45; 16080.00; 19996.00; 20003.00; 19996.00; 20004.00; 19998.00;   0.98; 1006.43; 198085.00;   0.50;
8.54;   4.76; 1006.99; 395.33; -1868.91; 1956.15;  -3.45;  -1.18; -260.40; 13703.00; 19996.00; 19999.00; 19999.00; 20003.00; 20000.00;   0.98; 1007.04; 198085.00;   0.50;
8.54;   5.12; 1006.13; -1157.80; -1326.41; 726.78;  -3.56;  -1.13; -260.33; 46657.00; 19996.00; 20007.00; 19992.00; 20003.00; 19996.00;   0.98; 1006.18; 198085.00;   0.50;
7.69;   5.86; 1007.11; 355.95; 121.71; 739.90;  -3.60;  -1.06; -260.31; 10873.00; 20003.00; 20000.00; 20000.00; 19999.00; 20001.00;   0.99; 1007.16; 198085.00;   0.50;
11.59;   4.51; 1005.40; 2075.32; -110.16; 586.78;  -3.61;  -1.10; -260.31; 6606.00; 19996.00; 19999.00; 20003.00; 20000.00; 19996.00;   0.98; 1005.48; 198085.00;   0.50;
09:45:14
12.32;   4.39; 1005.04; 1366.57; -871.41; 324.27;  -3.60;  -1.19; -260.30; 38267.00; 19999.00; 20031.00; 19972.00; 20000.00; 19996.00;   0.98; 1005.12; 198085.00;   0.50;
10.49;   4.51; 1004.55; -755.30; -132.04; -108.85;  -3.57;  -1.20; -260.27; 36334.00; 19999.00; 20006.00; 19992.00; 20006.00; 19992.00;   0.98; 1004.61; 198085.00;   0.50;
9.64;   5.37; 1005.52; -1144.68; 703.59; 179.90;  -3.53;  -1.16; -260.27; 66805.00; 20003.00; 19996.00; 20003.00; 19996.00; 19999.00;   0.98; 1005.58; 199372.00;   0.50;
9.64;   5.37; 1005.52; -755.30; 397.34; 652.40;  -3.52;  -1.13; -260.29; 167078.00; 19999.00; 20007.00; 19991.00; 20002.00; 19997.00;   0.98; 1005.58; 199372.00;   0.50;
10.13;   5.37; 1006.99; -829.67; -499.54; 468.65;  -3.49;  -1.10; -260.33; 11934.00; 19999.00; 20003.00; 20004.00; 20002.00; 19993.00;   0.98; 1007.05; 199372.00;   0.50;
7.81;   4.27; 1005.77; -1096.55; -910.79; 967.40;  -3.45;  -1.08; -260.36; 9599.00; 19996.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.99; 1005.81; 199372.00;   0.50;
10.25;   5.37; 1006.50; 106.58; -674.54; 1654.28;  -3.45;  -1.11; -260.36; 7765.00; 20003.00; 19996.00; 20002.00; 20005.00; 19995.00;   0.98; 1006.57; 199372.00;   0.50;
9.52;   5.61; 1007.60; 937.83; -665.79; 2363.02;  -3.48;  -1.16; -260.38; 55300.00; 20059.00; 19938.00; 20068.00; 19930.00; 19999.00;   0.98; 1007.66; 199372.00;   0.50;
7.56;   5.61; 1005.28; 355.95; -1085.79; 2310.52;  -3.48;  -1.22; -260.42; 19663.00; 19999.00; 20017.00; 20013.00; 19970.00; 20001.00;   0.99; 1005.32; 199372.00;   0.50;
6.34;   5.49; 1005.04; -85.92; -1252.04; 1956.15;  -3.43;  -1.23; -260.44; 18013.00; 19996.00; 20068.00; 19935.00; 20005.00; 19994.00;   0.99; 1005.07; 199372.00;   0.50;
09:45:15
7.69;   5.86; 1006.01; 491.58; -552.04; 2192.40;  -3.42;  -1.23; -260.43; 64691.00; 19996.00; 19999.00; 20003.00; 19997.00; 20027.00;   0.99; 1006.06; 199372.00;   0.50;
8.17;   5.98; 1006.99; 815.33; -118.91; 1943.03;  -3.46;  -1.26; -260.42; 27700.00; 19971.00; 20003.00; 19996.00; 20004.00; 19994.00;   0.99; 1007.04; 195750.00;   0.50;
8.05;   5.12; 1006.50; -190.92; -521.41; -73.85;  -3.48;  -1.30; -260.42; 1588.00; 20003.00; 19996.00; 19999.00; 19999.00; 20003.00;   0.99; 1006.55; 195750.00;   0.50;
10.74;   4.76; 1005.89; 5859.70; 1403.59; -10092.60;  -3.63;  -1.47; -260.06; 6431.00; 20000.00; 20042.00; 20079.00; 19877.00; 20001.00;   0.98; 1005.96; 195750.00;   0.50;
10.00;   5.37; 1006.99; 3112.20; 1232.96; -6583.85;  -3.59;  -1.93; -259.74; 5778.00; 19996.00; 20003.00; 20000.00; 19996.00; 20003.00;   0.98; 1007.05; 195750.00;   0.50;
8.54;   5.49; 1006.99; -6031.55; 1670.46; -2703.23;  -3.55;  -2.05; -259.60; 2856.00; 19996.00; 20001.00; 20002.00; 20000.00; 20000.00;   0.98; 1007.04; 195750.00;   0.50;
9.15;   5.00; 1006.01; -8770.30; 1329.21;  -8.23;  -3.60;  -1.66; -259.57; 1019.00; 19996.00; 20048.00; 19950.00; 19999.00; 19999.00;   0.98; 1006.07; 195750.00;   0.50;
8.05;   5.00; 1006.74; -4237.80; 694.84; -25.73;  -3.64;  -1.31; -259.57; 14438.00; 20003.00; 19996.00; 20003.00; 19996.00; 19999.00;   0.99; 1006.79; 195750.00;   0.50;
7.08;   4.88; 1006.26; 990.33; -433.91; 398.65;  -3.61;  -1.24; -259.60; 13150.00; 20003.00; 19996.00; 19999.00; 20005.00; 20031.00;   0.99; 1006.29; 195750.00;   0.50;
8.17;   5.00; 1006.62; 4092.20; -1479.54; 1286.78;  -3.58;  -1.37; -259.62; 62098.00; 19965.00; 20000.00; 20000.00; 19997.00; 19999.00;   0.99; 1006.67; 195750.00;   0.50;
09:45:16
10.37;   5.12; 1005.28; 3834.07; -1518.91; 1824.90;  -3.56;  -1.59; -259.64; 8048.00; 20002.00; 19996.00; 20007.00; 19992.00; 20035.00;   0.98; 1005.35; 195750.00;   0.50;
7.32;   5.61; 1006.99; 1252.82; -893.29; 2078.65;  -3.53;  -1.76; -259.66; 13051.00; 19966.00; 20001.00; 19999.00; 20002.00; 19998.00;   0.99; 1007.03; 195450.00;   0.50;
10.49;   5.12; 1005.77; -1468.43; -88.29; 1803.03;  -3.51;  -1.75; -259.70; 2721.00; 19999.00; 19998.00; 20013.00; 19989.00; 20071.00;   0.98; 1005.84; 195450.00;   0.50;
8.78;   4.64; 1006.62; -1337.18; -337.66; 1488.03;  -3.49;  -1.65; -259.72; 704.00; 19926.00; 20008.00; 19994.00; 19999.00; 19997.00;   0.98; 1006.67; 195450.00;   0.50;
9.27;   4.88; 1006.99; -326.55; -237.04; 678.65;  -3.48;  -1.57; -259.72; 15101.00; 20001.00; 20001.00; 19999.00; 20001.00; 19998.00;   0.98; 1007.04; 195450.00;   0.50;
10.00;   5.61; 1007.23; 141.58;  99.84; -441.35;  -3.50;  -1.59; -259.68; 28934.00; 20002.00; 20011.00; 19984.00; 20044.00; 19959.00;   0.98; 1007.30; 195450.00;   0.50;
8.78;   5.37; 1005.16; -357.17; 235.46; -856.97;  -3.50;  -1.62; -259.64; 26652.00; 19996.00; 20003.00; 19996.00; 20043.00; 19960.00;   0.98; 1005.21; 195450.00;   0.50;
7.32;   5.86; 1005.77; -921.55; 152.34; -883.22;  -3.50;  -1.63; -259.59; 7804.00; 19996.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.99; 1005.81; 195450.00;   0.50;
7.56;   5.37; 1006.50; -729.05; 274.84; -533.22;  -3.51;  -1.61; -259.55; 6104.00; 20003.00; 20051.00; 19944.00; 20171.00; 19836.00;   0.99; 1006.54; 195450.00;   0.50;
9.03;   5.25; 1006.50; -361.55; 152.34; -226.98;  -3.50;  -1.57; -259.53; 20223.00; 20003.00; 19987.00; 20003.00; 19996.00; 20023.00;   0.98; 1006.55; 195450.00;   0.50;
09:45:17
9.27;   5.12; 1007.35; 154.70; -337.66; 599.90;  -3.48;  -1.57; -259.53; 17771.00; 19977.00; 20002.00; 20000.00; 20000.00; 20000.00;   0.98; 1007.41; 195450.00;   0.50;
8.54;   4.88; 1007.35;  45.33; -468.91; 853.65;  -3.46;  -1.56; -259.53; 31051.00; 20039.00; 19956.00; 20003.00; 19996.00; 20008.00;   0.98; 1007.40; 195450.00;   0.50;
7.56;   4.76; 1006.50; 504.70; -320.16; 669.90;  -3.45;  -1.58; -259.54; 11886.00; 19990.00; 20003.00; 20056.00; 19945.00; 19994.00;   0.99; 1006.54; 196326.00;   0.50;
8.30;   4.88; 1007.48; 719.08; -162.66; -121.98;  -3.45;  -1.61; -259.55; 10698.00; 20003.00; 20000.00; 20000.00; 19999.00; 20001.00;   0.98; 1007.52; 196326.00;   0.50;
9.52;   5.25; 1007.11; 784.70; -171.41; -633.85;  -3.45;  -1.66; -259.53; 25159.00; 19996.00; 20003.00; 20014.00; 19985.00; 19996.00;   0.98; 1007.17; 196326.00;   0.50;
9.52;   5.12; 1005.65; -173.42; 371.09; -1513.22;  -3.44;  -1.70; -259.49; 22928.00; 19999.00; 19999.00; 20003.00; 20043.00; 19956.00;   0.98; 1005.70; 196326.00;   0.50;
7.81;   5.37; 1006.50; -930.30; 992.34; -2235.10;  -3.44;  -1.70; -259.44; 2676.00; 19996.00; 20003.00; 20000.00; 20000.00; 19996.00;   0.99; 1006.54; 196326.00;   0.50;
8.30;   5.25; 1005.52; -1061.55; 931.09; -2554.48;  -3.43;  -1.68; -259.37; 10848.00; 20003.00; 19999.00; 19999.00; 19998.00; 20002.00;   0.98; 1005.57; 196326.00;   0.50;
8.54;   5.37; 1006.50; -960.92; 572.34; -2462.60;  -3.45;  -1.67; -259.28; 32020.00; 20044.00; 20003.00; 19958.00; 19994.00; 20001.00;   0.98; 1006.55; 196326.00;   0.50;
9.39;   5.25; 1006.62; -1048.43; 388.59; -1898.22;  -3.47;  -1.65; -259.19; 30938.00; 20019.00; 19976.00; 19999.00; 20003.00; 19996.00;   0.98; 1006.68; 196326.00;   0.50;
09:45:18
8.30;   4.64; 1006.87; -816.55; 445.46; -1460.72;  -3.49;  -1.64; -259.11; 6753.00; 20019.00; 19980.00; 20003.00; 19996.00; 20003.00;   0.98; 1006.91; 196326.00;   0.50;
8.54;   4.64; 1005.89; -107.80;  56.09; -800.10;  -3.50;  -1.64; -259.05; 75371.00; 19996.00; 20003.00; 19996.00; 20001.00; 19998.00;   0.98; 1005.94; 195663.00;   0.50;
7.93;   4.39; 1005.65; 539.70; -315.79; -143.85;  -3.50;  -1.64; -259.00; 90076.00; 20003.00; 20029.00; 19967.00; 19999.00; 19999.00;   0.99; 1005.69; 195663.00;   0.50;
8.78;   5.00; 1007.35; 705.95; -416.41; 503.65;  -3.48;  -1.64; -258.98; 38412.00; 19999.00; 20043.00; 19956.00; 20005.00; 19993.00;   0.98; 1007.40; 195663.00;   0.50;
8.78;   4.88; 1006.50; 662.20; -136.41; 302.40;  -3.47;  -1.65; -258.97; 17185.00; 20002.00; 19997.00; 20060.00; 19939.00; 20003.00;   0.98; 1006.55; 195663.00;   0.50;
9.27;   5.37; 1007.23; 911.58; -171.41; -200.73;  -3.46;  -1.67; -258.96; 97872.00; 20000.00; 20037.00; 19958.00; 19999.00; 19999.00;   0.98; 1007.29; 195663.00;   0.50;
8.30;   5.61; 1006.99; 561.58; -162.66; -826.35;  -3.45;  -1.70; -258.94; 12945.00; 19999.00; 20003.00; 19996.00; 20003.00; 20000.00;   0.98; 1007.04; 195663.00;   0.50;
7.81;   5.37; 1005.77; -182.17; 296.71; -1425.72;  -3.45;  -1.71; -258.93; 10619.00; 19996.00; 20003.00; 20000.00; 19995.00; 19999.00;   0.99; 1005.81; 195663.00;   0.50;
8.54;   5.12; 1006.38; -667.80; 769.21; -2116.98;  -3.44;  -1.72; -258.91; 9416.00; 20019.00; 19979.00; 19999.00; 20005.00; 19993.00;   0.98; 1006.43; 195663.00;   0.50;
8.78;   5.25; 1006.50; -934.67; 974.84; -2790.73;  -3.44;  -1.73; -258.86; 74235.00; 20001.00; 20020.00; 19982.00; 20001.00; 19994.00;   0.98; 1006.55; 195663.00;   0.50;
09:45:19
9.03;   4.64; 1005.77; -750.92; 602.96; -2650.73;  -3.44;  -1.75; -258.80; 37308.00; 19999.00; 19999.00; 20049.00; 19950.00; 20002.00;   0.98; 1005.82; 195663.00;   0.50;
9.03;   4.64; 1005.77; -1105.30; 541.71; -2200.10;  -3.43;  -1.75; -258.73; 137260.00; 20024.00; 19972.00; 19999.00; 20000.00; 20001.00;   0.98; 1005.82; 195663.00;   0.50;
8.05;   4.76; 1006.62; -807.80; 388.59; -1460.72;  -3.44;  -1.74; -258.67; 1640.00; 20003.00; 20006.00; 19987.00; 19999.00; 20003.00;   0.99; 1006.67; 196258.00;   0.50;
9.15;   4.88; 1006.99; -225.92;  42.96; -852.60;  -3.47;  -1.73; -258.59; 19381.00; 20000.00; 19996.00; 20003.00; 20026.00; 19973.00;   0.98; 1007.04; 196258.00;   0.50;
