ESTABILIDAD;03/10/2025 09:47:31;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
13.66;  12.08; 1002.96; -1301.91; 7792.84; 19934.95;   9.63;  20.52; 6954.97; 20494.00; 19960.00; 19996.00; 20000.00; 19999.00; 20040.00;   0.97; 1003.13; 195491.00;   0.50;
13.79;  12.69; 1003.33; -1420.04; 7845.34; 20048.70;   9.63;  20.54; 6957.20; 1196.00; 19957.00; 20003.00; 19997.00; 20000.00; 19998.00;   0.97; 1003.50; 195491.00;   0.50;
13.91;  12.32; 1002.96; -1306.29; 7792.84; 20061.82;   9.63;  20.56; 6959.42; 1713.00; 20006.00; 19993.00; 20002.00; 19999.00; 19997.00;   0.97; 1003.13; 195491.00;   0.50;
13.91;  12.69; 1003.69; -1385.04; 7797.21; 20070.57;   9.63;  20.57; 6961.65; 802.00; 20003.00; 19999.00; 19998.00; 20002.00; 19996.00;   0.97; 1003.87; 195491.00;   0.50;
09:51:04
13.79;  12.69; 1003.33; -1472.54; 7871.59; 20026.82;   9.63;  20.58; 6963.88; 68076.00; 20001.00; 20001.00; 20042.00; 19955.00; 19999.00;   0.97; 1003.50; 195491.00;   0.50;
13.54;  12.57; 1003.21; -1288.79; 7770.96; 20092.45;   9.63;  20.60; 6966.11; 58676.00; 19999.00; 20000.00; 19998.00; 20002.00; 19999.00;   0.98; 1003.38; 195491.00;   0.50;
13.66;  12.44; 1003.45; -1288.79; 7784.09; 19996.20;   9.62;  20.61; 6968.34; 170.00; 20001.00; 20000.00; 19995.00; 19999.00; 19999.00;   0.97; 1003.62; 197475.00;   0.50;
13.54;  12.32; 1003.57; -1385.04; 7867.21; 20053.07;   9.62;  20.63; 6970.57; 531.00; 20003.00; 19999.00; 20001.00; 20000.00; 20167.00;   0.98; 1003.74; 197475.00;   0.50;
13.30;  12.69; 1002.72; -1319.41; 7779.71; 20127.45;   9.62;  20.64; 6972.81; 1276.00; 19829.00; 19999.00; 20175.00; 19823.00; 19999.00;   0.98; 1002.89; 197475.00;   0.50;
13.66;  12.32; 1003.69; -1428.79; 7832.21; 20009.32;   9.62;  20.65; 6975.03; 631.00; 19998.00; 20003.00; 19997.00; 19998.00; 20003.00;   0.97; 1003.86; 197475.00;   0.50;
13.42;  12.32; 1003.21; -1385.04; 7854.09; 19921.82;   9.61;  20.66; 6977.26; 1498.00; 19996.00; 20003.00; 20000.00; 19999.00; 20001.00;   0.98; 1003.37; 197475.00;   0.50;
13.66;  12.57; 1003.57; -1275.66; 7889.09; 19812.45;   9.61;  20.68; 6979.50; 21428.00; 20000.00; 20000.00; 20000.00; 19996.00; 20000.00;   0.97; 1003.74; 197475.00;   0.50;
13.54;  12.69; 1003.57; -1288.79; 7889.09; 19825.57;   9.60;  20.69; 6981.73; 1258.00; 20094.00; 20024.00; 19897.00; 19986.00; 19997.00;   0.98; 1003.74; 197475.00;   0.50;
13.42;  12.20; 1003.33; -1455.04; 7845.34; 20013.70;   9.59;  20.70; 6983.96; 1024.00; 19998.00; 20000.00; 19999.00; 20001.00; 20001.00;   0.98; 1003.49; 197475.00;   0.50;
09:51:05
13.54;  12.44; 1003.33; -1581.91; 7902.21; 19969.95;   9.58;  20.72; 6986.20; 19437.00; 19997.00; 20003.00; 19996.00; 19999.00; 20003.00;   0.98; 1003.50; 197475.00;   0.50;
13.66;  12.81; 1003.69; -1516.29; 7959.09; 19777.45;   9.58;  20.73; 6988.43; 40351.00; 19996.00; 20000.00; 20001.00; 19998.00; 20002.00;   0.97; 1003.87; 197475.00;   0.50;
13.66;  12.44; 1003.82; -1542.54; 7950.34; 19764.32;   9.57;  20.74; 6990.66; 14766.00; 19999.00; 19996.00; 20000.00; 20001.00; 20103.00;   0.97; 1003.99; 196569.00;   0.50;
13.66;  12.20; 1003.45; -1402.54; 7854.09; 19843.07;   9.57;  20.74; 6992.89; 15860.00; 19894.00; 20095.00; 19905.00; 20001.00; 19998.00;   0.97; 1003.62; 196569.00;   0.50;
13.66;  12.69; 1003.33; -1350.04; 7858.46; 20022.45;   9.56;  20.74; 6995.12; 9125.00; 20001.00; 19997.00; 20000.00; 19999.00; 20003.00;   0.97; 1003.50; 196569.00;   0.50;
13.66;  12.57; 1003.21; -1529.41; 7897.84; 19917.45;   9.56;  20.74; 6997.36; 7359.00; 19995.00; 19999.00; 20002.00; 19996.00; 20003.00;   0.97; 1003.38; 196569.00;   0.50;
13.79;  12.32; 1003.08; -1476.91; 7867.21; 19917.45;   9.55;  20.74; 6999.59; 20827.00; 20000.00; 19997.00; 19999.00; 19999.00; 20001.00;   0.97; 1003.25; 196569.00;   0.50;
13.66;  12.57; 1003.45; -1490.04; 7880.34; 19878.07;   9.54;  20.75; 7001.82; 1499.00; 19997.00; 20000.00; 20203.00; 19799.00; 19996.00;   0.97; 1003.62; 196569.00;   0.50;
13.66;  12.57; 1003.45; -1503.16; 7928.46; 19913.07;   9.54;  20.75; 7004.05; 21031.00; 20000.00; 20014.00; 19985.00; 20002.00; 19999.00;   0.97; 1003.62; 196569.00;   0.50;
13.30;  12.44; 1003.08; -1490.04; 7889.09; 19904.32;   9.53;  20.75; 7006.29; 20694.00; 19997.00; 20000.00; 20001.00; 20001.00; 19999.00;   0.98; 1003.25; 196569.00;   0.50;
09:51:06
13.42;  12.44; 1003.94; -1581.91; 7954.71; 19930.57;   9.52;  20.76; 7008.52; 46415.00; 20000.00; 19997.00; 20000.00; 20047.00; 19950.00;   0.98; 1004.10; 196569.00;   0.50;
13.30;  12.44; 1003.45; -1564.41; 7919.71; 19974.32;   9.52;  20.76; 7010.75; 95262.00; 20003.00; 19996.00; 19999.00; 19999.00; 19999.00;   0.98; 1003.62; 195851.00;   0.50;
13.42;  12.44; 1002.84; -1472.54; 7919.71; 19864.95;   9.51;  20.77; 7012.99; 23058.00; 20003.00; 19996.00; 19999.00; 20000.00; 20013.00;   0.98; 1003.01; 195851.00;   0.50;
13.30;  12.32; 1003.69; -1411.29; 7928.46; 19768.70;   9.50;  20.77; 7015.22; 1038.00; 19985.00; 20001.00; 20005.00; 19996.00; 19999.00;   0.98; 1003.86; 195851.00;   0.50;
13.42;  12.69; 1004.06; -1376.29; 7924.09; 19864.95;   9.49;  20.77; 7017.45; 653.00; 19999.00; 20001.00; 19999.00; 20001.00; 20211.00;   0.98; 1004.23; 195851.00;   0.50;
13.42;  12.44; 1003.21; -1630.04; 7915.34; 19899.95;   9.48;  20.77; 7019.69; 9952.00; 19786.00; 19999.00; 19999.00; 20002.00; 19997.00;   0.98; 1003.37; 195851.00;   0.50;
13.42;  12.57; 1004.30; -1634.41; 7945.96; 19821.20;   9.48;  20.77; 7021.92; 2088.00; 19998.00; 20000.00; 20001.00; 20001.00; 20000.00;   0.98; 1004.47; 195851.00;   0.50;
13.54;  12.57; 1004.67; -1573.16; 7998.46; 19825.57;   9.47;  20.77; 7024.15; 1518.00; 19997.00; 20034.00; 19967.00; 20003.00; 19993.00;   0.98; 1004.84; 195851.00;   0.50;
13.42;  12.81; 1004.30; -1450.66; 7889.09; 19873.70;   9.47;  20.77; 7026.38; 1258.00; 20002.00; 20000.00; 19999.00; 20003.00; 19997.00;   0.98; 1004.48; 195851.00;   0.50;
13.30;  12.93; 1003.82; -1490.04; 7915.34; 19781.82;   9.46;  20.77; 7028.60; 1858.00; 19999.00; 19998.00; 19999.00; 20001.00; 19998.00;   0.98; 1003.99; 195851.00;   0.50;
09:51:07
13.42;  12.20; 1003.21; -1590.66; 7998.46; 19790.57;   9.46;  20.77; 7030.82; 23107.00; 20000.00; 20002.00; 19996.00; 20000.00; 20001.00;   0.98; 1003.37; 195851.00;   0.50;
13.42;  12.20; 1003.21; -1529.41; 7902.21; 19904.32;   9.46;  20.77; 7033.04; 123198.00; 19997.00; 20006.00; 19992.00; 19999.00; 20001.00;   0.98; 1003.37; 195851.00;   0.50;
13.42;  12.57; 1003.57; -1525.04; 7954.71; 19768.70;   9.46;  20.78; 7035.26; 473.00; 19998.00; 19999.00; 19999.00; 19999.00; 20000.00;   0.98; 1003.74; 196557.00;   0.50;
13.42;  13.05; 1003.33; -1516.29; 7989.71; 19794.95;   9.46;  20.77; 7037.48; 1439.00; 20139.00; 19861.00; 19998.00; 20003.00; 19999.00;   0.98; 1003.50; 196557.00;   0.50;
13.30;  12.44; 1002.72; -1389.41; 7875.96; 19917.45;   9.46;  20.77; 7039.69; 685.00; 19996.00; 20003.00; 20241.00; 19757.00; 20001.00;   0.98; 1002.88; 196557.00;   0.50;
13.42;  12.69; 1003.21; -1577.54; 7932.84; 19755.57;   9.46;  20.76; 7041.92; 20554.00; 20000.00; 19996.00; 20265.00; 19853.00; 20005.00;   0.98; 1003.38; 196557.00;   0.50;
13.05;  12.44; 1003.33; -1555.66; 7998.46; 19790.57;   9.46;  20.76; 7044.14; 892.00; 19874.00; 20000.00; 19998.00; 20003.00; 19997.00;   0.98; 1003.49; 196557.00;   0.50;
13.18;  12.81; 1003.08; -1468.16; 7924.09; 19886.82;   9.46;  20.77; 7046.36; 8948.00; 20149.00; 19858.00; 20109.00; 20009.00; 19871.00;   0.98; 1003.25; 196557.00;   0.50;
13.42;  12.44; 1003.33; -1485.66; 7893.46; 19886.82;   9.46;  20.76; 7048.57; 1215.00; 20089.00; 20045.00; 19952.00; 19915.00; 20003.00;   0.98; 1003.49; 196557.00;   0.50;
13.42;  12.81; 1003.82; -1678.16; 7924.09; 19974.32;   9.46;  20.76; 7050.79; 1360.00; 19997.00; 19997.00; 20002.00; 19996.00; 19999.00;   0.98; 1003.99; 196557.00;   0.50;
09:51:08
13.42;  12.69; 1003.69; -1809.41; 7915.34; 19864.95;   9.46;  20.76; 7053.01; 68963.00; 20001.00; 20033.00; 19975.00; 19990.00; 19998.00;   0.98; 1003.86; 196557.00;   0.50;
13.42;  12.32; 1003.69; -1778.79; 7924.09; 19856.20;   9.45;  20.76; 7055.24; 183.00; 19999.00; 19999.00; 20003.00; 19997.00; 20002.00;   0.98; 1003.86; 195856.00;   0.50;
13.18;  12.08; 1003.57; -1686.91; 8029.09; 19781.82;   9.45;  20.77; 7057.46; 11842.00; 20004.00; 19992.00; 20008.00; 19994.00; 19996.00;   0.98; 1003.73; 195856.00;   0.50;
13.42;  12.93; 1003.08; -1542.54; 7950.34; 19816.82;   9.45;  20.76; 7059.68; 1033.00; 19999.00; 20001.00; 19998.00; 20003.00; 19996.00;   0.98; 1003.26; 195856.00;   0.50;
13.18;  12.69; 1002.60; -1441.91; 7945.96; 19694.32;   9.45;  20.75; 7061.91; 682.00; 19998.00; 19999.00; 20003.00; 20000.00; 20000.00;   0.98; 1002.76; 195856.00;   0.50;
13.30;  12.69; 1002.96; -1599.41; 7998.46; 19633.07;   9.44;  20.73; 7064.14; 657.00; 19999.00; 19998.00; 19999.00; 19998.00; 20000.00;   0.98; 1003.13; 195856.00;   0.50;
13.30;  12.57; 1004.06; -1533.79; 7998.46; 19663.70;   9.44;  20.72; 7066.37; 575.00; 20223.00; 19776.00; 20001.00; 19999.00; 19998.00;   0.98; 1004.23; 195856.00;   0.50;
13.79;  12.81; 1003.57; -1726.29; 7989.71; 19777.45;   9.44;  20.70; 7068.58; 16549.00; 19998.00; 20000.00; 20002.00; 20004.00; 19996.00;   0.97; 1003.75; 195856.00;   0.50;
13.54;  12.44; 1003.08; -1778.79; 8033.46; 19812.45;   9.45;  20.70; 7070.81; 55178.00; 19996.00; 19999.00; 20000.00; 20003.00; 19995.00;   0.98; 1003.25; 195856.00;   0.50;
13.54;  13.42; 1003.94; -1691.29; 7950.34; 19755.57;   9.45;  20.70; 7073.02; 1313.00; 19999.00; 20003.00; 20000.00; 19997.00; 19999.00;   0.98; 1004.12; 195856.00;   0.50;
09:51:09
13.30;  13.05; 1002.84; -1476.91; 8501.59; 18674.95;   9.43;  20.70; 7075.26; 24477.00; 20000.00; 19998.00; 20003.00; 19999.00; 20020.00;   0.98; 1003.01; 195856.00;   0.50;
13.30;  13.05; 1002.84; -973.79; 7880.34; 19388.07;   9.43;  20.66; 7077.50; 124642.00; 19976.00; 20003.00; 19996.00; 20002.00; 19997.00;   0.98; 1003.01; 194877.00;   0.50;
13.30;  13.05; 1003.82; -1910.04; 7766.59; 19576.20;   9.40;  20.62; 7079.77; 20247.00; 19999.00; 19999.00; 20000.00; 20001.00; 20001.00;   0.98; 1003.99; 194877.00;   0.50;
13.30;  13.05; 1003.82; -3485.04; 8007.21; 20118.70;   9.40;  20.64; 7081.99; 358.00; 19996.00; 19999.00; 20003.00; 20001.00; 19999.00;   0.98; 1003.99; 194877.00;   0.50;
13.42;  13.30; 1003.94; -3196.29; 8029.09; 20123.07;   9.41;  20.74; 7084.17; 19592.00; 19996.00; 19999.00; 20003.00; 19999.00; 19998.00;   0.98; 1004.12; 194877.00;   0.50;
13.05;  13.18; 1003.69; -1446.29; 7823.46; 19895.57;   9.41;  20.80; 7086.37; 18618.00; 20001.00; 19998.00; 19999.00; 19999.00; 20002.00;   0.98; 1003.87; 194877.00;   0.50;
12.93;  13.18; 1003.33; -41.91; 7810.34; 19353.07;   9.38;  20.76; 7088.62; 11371.00; 19997.00; 20002.00; 19996.00; 20003.00; 20000.00;   0.98; 1003.50; 194877.00;   0.50;
13.05;  12.81; 1003.57; -304.41; 7989.71; 19217.45;   9.37;  20.69; 7090.88; 40570.00; 20258.00; 19763.00; 19976.00; 19998.00; 20011.00;   0.98; 1003.74; 194877.00;   0.50;
13.18;  13.18; 1003.57; -2054.41; 8147.21; 19488.70;   9.38;  20.63; 7093.12; 782.00; 19987.00; 20003.00; 19996.00; 20036.00; 19962.00;   0.98; 1003.74; 194877.00;   0.50;
13.30;  12.93; 1003.82; -2443.79; 7845.34; 20013.70;   9.37;  20.67; 7095.34; 21521.00; 20000.00; 20002.00; 19997.00; 19998.00; 20003.00;   0.98; 1003.99; 194877.00;   0.50;
09:51:10
13.05;  13.05; 1003.57; -2793.79; 7945.96; 20127.45;   9.36;  20.75; 7097.56; 36333.00; 19997.00; 20001.00; 19997.00; 20065.00; 19933.00;   0.98; 1003.74; 194877.00;   0.50;
13.30;  13.30; 1004.18; -1971.29; 8107.84; 19545.57;   9.35;  20.78; 7099.78; 85318.00; 20000.00; 20001.00; 19997.00; 20004.00; 19995.00;   0.98; 1004.36; 195735.00;   0.50;
12.93;  12.93; 1003.82; -956.29; 7862.84; 19681.20;   9.33;  20.76; 7102.03; 13877.00; 19999.00; 19999.00; 19999.00; 20000.00; 20000.00;   0.98; 1003.98; 195735.00;   0.50;
13.18;  12.57; 1004.06; -829.41; 7819.09; 19624.32;   9.30;  20.72; 7104.29; 10129.00; 20001.00; 19999.00; 19997.00; 20001.00; 19998.00;   0.98; 1004.23; 195735.00;   0.50;
13.05;  12.93; 1002.96; -1332.54; 7875.96; 19716.20;   9.29;  20.71; 7106.54; 10512.00; 19999.00; 20056.00; 19963.00; 20205.00; 19774.00;   0.98; 1003.13; 195735.00;   0.50;
13.18;  13.30; 1003.45; -1905.66; 7932.84; 19908.70;   9.29;  20.72; 7108.77; 556.00; 19999.00; 19999.00; 20001.00; 20001.00; 19996.00;   0.98; 1003.62; 195735.00;   0.50;
13.42;  12.81; 1003.57; -1809.41; 7788.46; 19961.20;   9.28;  20.75; 7110.99; 18909.00; 20000.00; 19998.00; 20000.00; 20210.00; 19795.00;   0.98; 1003.74; 195735.00;   0.50;
13.30;  13.18; 1003.69; -1555.66; 7871.59; 19759.95;   9.26;  20.76; 7113.23; 2537.00; 19992.00; 20000.00; 20001.00; 20001.00; 19997.00;   0.98; 1003.87; 195735.00;   0.50;
13.05;  12.81; 1003.57; -1402.54; 7972.21; 19676.82;   9.26;  20.75; 7115.46; 17196.00; 19998.00; 20002.00; 19997.00; 20005.00; 19996.00;   0.98; 1003.74; 195735.00;   0.50;
13.18;  12.93; 1002.47; -1573.16; 7924.09; 19742.45;   9.25;  20.74; 7117.70; 15401.00; 19998.00; 19998.00; 20003.00; 19999.00; 20136.00;   0.98; 1002.64; 195735.00;   0.50;
09:51:11
13.18;  12.93; 1003.57; -1608.16; 7902.21; 19834.32;   9.25;  20.74; 7119.93; 46441.00; 19861.00; 19999.00; 20000.00; 20001.00; 19997.00;   0.98; 1003.74; 195735.00;   0.50;
12.93;  13.18; 1002.84; -1581.91; 7893.46; 19934.95;   9.24;  20.74; 7122.16; 18031.00; 20003.00; 19999.00; 19998.00; 20001.00; 20000.00;   0.98; 1003.01; 195735.00;   0.50;
13.05;  13.05; 1004.06; -1577.54; 7814.71; 20018.07;   9.24;  20.74; 7124.39; 93125.00; 19999.00; 19997.00; 19999.00; 20007.00; 19992.00;   0.98; 1004.23; 196603.00;   0.50;
13.05;  13.05; 1004.06; -1503.16; 7757.84; 20035.57;   9.24;  20.74; 7126.62; 193245.00; 19999.00; 19999.00; 19999.00; 20026.00; 19973.00;   0.98; 1004.23; 196603.00;   0.50;
12.81;  12.81; 1002.84; -1660.66; 7893.46; 19921.82;   9.24;  20.74; 7128.84; 74121.00; 20006.00; 19996.00; 19996.00; 19999.00; 20002.00;   0.98; 1003.00; 196603.00;   0.50;
12.81;  12.81; 1002.84; -1735.04; 7889.09; 19969.95;   9.24;  20.75; 7131.07; 174177.00; 19996.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.98; 1003.00; 196603.00;   0.50;
12.93;  12.93; 1003.33; -1358.79; 7740.34; 20127.45;   9.24;  20.75; 7133.30; 795.00; 19999.00; 20000.00; 20001.00; 19997.00; 20048.00;   0.98; 1003.49; 196603.00;   0.50;
12.93;  12.69; 1003.33; -1437.54; 7788.46; 20039.95;   9.23;  20.75; 7135.54; 773.00; 20047.00; 19994.00; 19909.00; 20001.00; 20001.00;   0.98; 1003.49; 196603.00;   0.50;
12.81;  12.93; 1003.33; -1446.29; 7784.09; 19969.95;   9.23;  20.74; 7137.77; 1015.00; 19996.00; 20003.00; 19999.00; 20003.00; 19996.00;   0.98; 1003.49; 196603.00;   0.50;
13.05;  12.93; 1003.08; -1546.91; 7854.09; 20079.32;   9.22;  20.75; 7139.99; 1028.00; 19998.00; 20001.00; 20001.00; 19999.00; 20001.00;   0.98; 1003.25; 196603.00;   0.50;
09:51:12
13.18;  13.18; 1003.33; -1665.04; 7858.46; 20083.70;   9.24;  20.74; 7142.21; 95704.00; 19999.00; 19999.00; 19997.00; 19999.00; 19999.00;   0.98; 1003.50; 196603.00;   0.50;
13.18;  13.18; 1003.82; -1455.04; 7784.09; 20053.07;   9.22;  20.75; 7144.45; 59612.00; 19999.00; 20003.00; 20096.00; 19902.00; 20003.00;   0.98; 1003.99; 196603.00;   0.50;
12.93;  13.18; 1003.33; -1717.54; 7871.59; 20004.95;   9.22;  20.77; 7146.68; 1063.00; 20027.00; 19966.00; 19999.00; 19999.00; 20000.00;   0.98; 1003.50; 197576.00;   0.50;
13.18;  13.05; 1004.18; -1686.91; 7840.96; 20044.32;   9.22;  20.77; 7148.90; 934.00; 19999.00; 19999.00; 19999.00; 20002.00; 19997.00;   0.98; 1004.35; 197576.00;   0.50;
12.81;  12.81; 1002.72; -1713.16; 7910.96; 20044.32;   9.22;  20.79; 7151.13; 421.00; 19999.00; 19999.00; 20001.00; 19998.00; 20001.00;   0.98; 1002.88; 197576.00;   0.50;
13.05;  13.05; 1004.18; -1371.91; 7731.59; 19943.70;   9.20;  20.79; 7153.38; 611.00; 19998.00; 20001.00; 19998.00; 20001.00; 19998.00;   0.98; 1004.35; 197576.00;   0.50;
12.93;  12.81; 1003.82; -1433.16; 7910.96; 19834.32;   9.18;  20.79; 7155.62; 1493.00; 19998.00; 20160.00; 19842.00; 19998.00; 19999.00;   0.98; 1003.98; 197576.00;   0.50;
13.05;  13.18; 1003.08; -1507.54; 7919.71; 19843.07;   9.18;  20.79; 7157.85; 1600.00; 19999.00; 19999.00; 19998.00; 20003.00; 19999.00;   0.98; 1003.26; 197576.00;   0.50;
12.81;  13.42; 1003.08; -1735.04; 7902.21; 19917.45;   9.17;  20.80; 7160.09; 18157.00; 20001.00; 20000.00; 19996.00; 20002.00; 20001.00;   0.98; 1003.26; 197576.00;   0.50;
12.81;  12.81; 1003.08; -1875.04; 7945.96; 20000.57;   9.16;  20.80; 7162.32; 751.00; 19997.00; 20216.00; 19997.00; 19784.00; 20001.00;   0.98; 1003.25; 197576.00;   0.50;
09:51:13
12.93;  13.42; 1003.33; -1713.16; 7932.84; 19860.57;   9.16;  20.80; 7164.56; 34881.00; 19998.00; 20001.00; 19997.00; 20003.00; 20000.00;   0.98; 1003.50; 197576.00;   0.50;
13.18;  13.66; 1003.69; -1564.41; 7941.59; 19799.32;   9.15;  20.79; 7166.79; 28683.00; 19995.00; 19999.00; 20000.00; 20001.00; 19999.00;   0.98; 1003.87; 195846.00;   0.50;
12.93;  12.69; 1003.33; -1577.54; 7902.21; 19777.45;   9.15;  20.79; 7169.03; 42096.00; 19997.00; 19999.00; 20000.00; 20001.00; 19997.00;   0.98; 1003.49; 195846.00;   0.50;
13.18;  13.18; 1003.57; -1770.04; 7967.84; 19799.32;   9.14;  20.77; 7171.27; 21037.00; 19999.00; 20000.00; 20002.00; 19999.00; 20034.00;   0.98; 1003.74; 195846.00;   0.50;
12.93;  13.18; 1003.57; -1927.54; 7950.34; 19851.82;   9.14;  20.77; 7173.50; 18120.00; 19962.00; 20003.00; 19997.00; 20002.00; 20000.00;   0.98; 1003.74; 195846.00;   0.50;
12.93;  12.69; 1002.60; -1975.66; 7950.34; 19899.95;   9.13;  20.77; 7175.74; 43744.00; 19997.00; 20069.00; 19930.00; 20001.00; 19997.00;   0.98; 1002.76; 195846.00;   0.50;
12.93;  13.05; 1003.69; -1774.41; 7893.46; 19926.20;   9.13;  20.77; 7177.98; 38346.00; 19999.00; 20003.00; 19999.00; 20001.00; 19996.00;   0.98; 1003.86; 195846.00;   0.50;
12.93;  12.93; 1002.84; -1704.41; 7950.34; 19882.45;   9.12;  20.76; 7180.21; 16291.00; 19999.00; 20003.00; 19999.00; 19998.00; 20002.00;   0.98; 1003.01; 195846.00;   0.50;
13.18;  13.42; 1004.06; -1643.16; 7871.59; 19978.70;   9.12;  20.75; 7182.45; 14003.00; 19997.00; 20001.00; 20001.00; 20002.00; 19997.00;   0.98; 1004.24; 195846.00;   0.50;
13.05;  13.18; 1003.57; -1800.66; 7910.96; 19974.32;   9.11;  20.74; 7184.68; 13993.00; 19997.00; 20119.00; 19881.00; 20001.00; 19997.00;   0.98; 1003.74; 195846.00;   0.50;
09:51:14
13.05;  13.66; 1003.69; -1892.54; 7845.34; 20013.70;   9.11;  20.74; 7186.91; 69829.00; 19998.00; 20003.00; 20042.00; 19954.00; 19999.00;   0.98; 1003.87; 195846.00;   0.50;
12.93;  13.18; 1003.08; -1586.29; 7902.21; 19856.20;   9.10;  20.73; 7189.15; 19155.00; 20017.00; 19981.00; 20000.00; 19998.00; 20004.00;   0.98; 1003.25; 195846.00;   0.50;
12.81;  12.93; 1002.96; -1634.41; 7950.34; 19878.07;   9.10;  20.72; 7191.39; 21909.00; 20009.00; 19984.00; 20000.00; 19999.00; 20001.00;   0.98; 1003.13; 196359.00;   0.50;
12.81;  12.81; 1002.96; -1459.41; 7989.71; 19768.70;   9.10;  20.70; 7193.62; 1957.00; 19998.00; 20001.00; 20001.00; 20000.00; 19997.00;   0.98; 1003.13; 196359.00;   0.50;
12.93;  13.79; 1003.94; -1748.16; 7823.46; 19759.95;   9.10;  20.69; 7195.86; 1876.00; 20001.00; 20001.00; 20000.00; 19997.00; 19999.00;   0.98; 1004.12; 196359.00;   0.50;
12.81;  13.05; 1003.08; -2207.54; 8029.09; 19694.32;   9.09;  20.69; 7198.09; 1723.00; 20001.00; 19998.00; 20001.00; 20001.00; 19997.00;   0.98; 1003.25; 196359.00;   0.50;
12.93;  13.66; 1003.82; -1870.66; 7941.59; 19864.95;   9.11;  20.70; 7200.30; 2658.00; 19998.00; 20000.00; 19999.00; 19999.00; 19999.00;   0.98; 1003.99; 196359.00;   0.50;
12.81;  12.93; 1003.33; -1634.41; 7972.21; 19943.70;   9.11;  20.71; 7202.51; 1004.00; 19998.00; 20000.00; 19999.00; 19998.00; 20002.00;   0.98; 1003.49; 196359.00;   0.50;
12.93;  13.42; 1003.69; -921.29; 7954.71; 19541.20;   9.11;  20.70; 7204.74; 62781.00; 19998.00; 19999.00; 20023.00; 19977.00; 19997.00;   0.98; 1003.87; 196359.00;   0.50;
12.93;  13.66; 1004.18; -698.16; 7945.96; 19602.45;   9.11;  20.67; 7206.97; 1279.00; 20000.00; 20001.00; 19998.00; 19999.00; 20002.00;   0.98; 1004.36; 196359.00;   0.50;
09:51:15
13.05;  13.42; 1003.45; -1262.54; 7937.21; 19523.70;   9.11;  20.62; 7209.21; 70622.00; 20001.00; 19999.00; 19996.00; 19999.00; 19999.00;   0.98; 1003.62; 196359.00;   0.50;
12.69;  13.42; 1003.57; -2050.04; 7985.34; 19742.45;   9.12;  20.61; 7211.44; 1458.00; 20007.00; 19992.00; 20002.00; 19997.00; 20263.00;   0.98; 1003.74; 195853.00;   0.50;
12.44;  13.66; 1002.72; -2452.54; 8015.96; 19934.95;   9.13;  20.62; 7213.67; 376.00; 19734.00; 19999.00; 20014.00; 19985.00; 20112.00;   0.98; 1002.89; 195853.00;   0.50;
12.57;  13.42; 1003.45; -2225.04; 7945.96; 20004.95;   9.14;  20.64; 7215.88; 912.00; 19890.00; 20001.00; 19997.00; 20002.00; 20000.00;   0.98; 1003.62; 195853.00;   0.50;
12.57;  13.42; 1002.72; -1896.91; 7945.96; 19991.82;   9.14;  20.66; 7218.10; 2572.00; 20000.00; 19999.00; 20001.00; 19997.00; 19999.00;   0.98; 1002.89; 195853.00;   0.50;
12.57;  13.18; 1003.08; -1564.41; 8002.84; 19659.32;   9.14;  20.65; 7220.32; 2694.00; 19998.00; 20003.00; 20000.00; 19997.00; 19999.00;   0.98; 1003.25; 195853.00;   0.50;
12.57;  13.54; 1003.33; -1756.91; 8015.96; 19707.45;   9.15;  20.64; 7222.55; 6092.00; 19999.00; 19998.00; 20103.00; 19897.00; 20002.00;   0.98; 1003.50; 195853.00;   0.50;
12.57;  13.30; 1002.84; -1945.04; 8042.21; 19720.57;   9.15;  20.62; 7224.77; 2970.00; 19997.00; 20002.00; 19997.00; 19999.00; 19999.00;   0.98; 1003.01; 195853.00;   0.50;
12.69;  13.66; 1003.08; -1914.41; 7928.46; 19926.20;   9.16;  20.61; 7226.99; 3146.00; 19999.00; 19998.00; 20003.00; 20000.00; 19997.00;   0.98; 1003.26; 195853.00;   0.50;
12.57;  13.18; 1003.33; -1896.91; 8002.84; 19808.07;   9.16;  20.61; 7229.22; 3285.00; 19999.00; 19998.00; 20003.00; 19997.00; 19999.00;   0.98; 1003.49; 195853.00;   0.50;
09:51:16
12.69;  13.30; 1003.57; -1958.16; 8037.84; 19716.20;   9.17;  20.61; 7231.44; 78215.00; 19998.00; 20050.00; 19949.00; 19999.00; 20001.00;   0.98; 1003.74; 195853.00;   0.50;
12.69;  13.54; 1003.08; -1691.29; 7985.34; 19808.07;   9.18;  20.60; 7233.65; 1444.00; 19998.00; 20107.00; 19895.00; 19998.00; 20000.00;   0.98; 1003.26; 194686.00;   0.50;
12.69;  13.66; 1003.94; -1555.66; 7963.46; 19742.45;   9.20;  20.58; 7235.87; 473.00; 20001.00; 19997.00; 20001.00; 19998.00; 20002.00;   0.98; 1004.11; 194686.00;   0.50;
12.57;  13.66; 1004.18; -1468.16; 7875.96; 19961.20;   9.21;  20.55; 7238.09; 2146.00; 20000.00; 20000.00; 19999.00; 20142.00; 19856.00;   0.98; 1004.35; 194686.00;   0.50;
